rank_number,actor,contributions,percent,cumulative_sum,cumulative_percent,all_contributions
1,mturley,4630,7.13032,4630,7.13032,64934
2,apinnick,2930,4.51227,7560,11.64259,64934
3,jortel,2914,4.48763,10474,16.13022,64934
4,ibolton336,2675,4.11957,13149,20.24979,64934
5,pranavgaikwad,2469,3.80232,15618,24.05211,64934
6,gildub,2373,3.65448,17991,27.70659,64934
7,HarikrishnanBalagopal,1969,3.03231,19960,30.73890,64934
8,sseago,1892,2.91373,21852,33.65263,64934
9,mrizzi,1523,2.34546,23375,35.99809,64934
10,fbladilo,1146,1.76487,24521,37.76296,64934
11,JaydipGabani,1074,1.65399,25595,39.41695,64934
12,rachelt44,1070,1.64783,26665,41.06477,64934
13,rayfordj,933,1.43684,27598,42.50162,64934
14,Akash-Nayak,791,1.21816,28389,43.71978,64934
15,carlosthe19916,782,1.20430,29171,44.92408,64934
16,KevinMGranger,727,1.11960,29898,46.04368,64934
17,sinha108,687,1.05800,30585,47.10167,64934
18,shubham-pampattiwar,685,1.05492,31270,48.15659,64934
19,mpryc,643,0.99024,31913,49.14683,64934
20,aufi,572,0.88089,32485,50.02772,64934
21,weshayutin,492,0.75769,32977,50.78541,64934
22,sshveta,470,0.72381,33447,51.50922,64934
23,nitishSr,451,0.69455,33898,52.20378,64934
24,vconzola,378,0.58213,34276,52.78591,64934
25,seshapad,351,0.54055,34627,53.32645,64934
26,seanforyou23,329,0.50667,34956,53.83312,64934
27,jameslabocki,296,0.45585,35252,54.28897,64934
28,mguetta1,291,0.44815,35543,54.73712,64934
29,ganeshhubale,284,0.43737,35827,55.17448,64934
30,pericnenad,283,0.43583,36110,55.61031,64934
31,haim-kermany,243,0.37423,36353,55.98454,64934
32,eemcmullan,236,0.36345,36589,56.34798,64934
33,PhilipCattanach,229,0.35267,36818,56.70065,64934
34,ibragins,217,0.33419,37035,57.03484,64934
35,akihikot,210,0.32341,37245,57.35824,64934
36,RichardHoch,191,0.29414,37436,57.65239,64934
37,m-brophy,164,0.25256,37600,57.90495,64934
38,stoobie,156,0.24024,37756,58.14519,64934
39,midays,142,0.21868,37898,58.36388,64934
40,fabiendupont,141,0.21714,38039,58.58102,64934
41,kaliaanup,138,0.21252,38177,58.79354,64934
42,scoonRH,135,0.20790,38312,59.00145,64934
43,sbeskin-redhat,133,0.20482,38445,59.20627,64934
44,kaovilai,126,0.19404,38571,59.40031,64934
45,rmarting,107,0.16478,38678,59.56510,64934
46,rofrano,103,0.15862,38781,59.72372,64934
47,kpunwatk,96,0.14784,38877,59.87156,64934
48,nachandr,91,0.14014,38968,60.01170,64934
49,rbottomley,90,0.13860,39058,60.15031,64934
50,pemcg,88,0.13552,39146,60.28583,64934
51,mmerler,87,0.13398,39233,60.41981,64934
52,MundraAnkur,82,0.12628,39315,60.54609,64934
53,bthurber,69,0.10626,39384,60.65235,64934
54,istein1,66,0.10164,39450,60.75400,64934
55,mperezco,64,0.09856,39514,60.85256,64934
56,Vicky-Goldin,61,0.09394,39575,60.94650,64934
57,amastbau,59,0.09086,39634,61.03736,64934
58,pabloloyola,59,0.09086,39693,61.12822,64934
59,YasuKatsuno,53,0.08162,39746,61.20984,64934
60,move2kube,48,0.07392,39794,61.28377,64934
61,fmenesesg,46,0.07084,39840,61.35461,64934
62,lamwassi,45,0.06930,39885,61.42391,64934
63,shinsa82,44,0.06776,39929,61.49167,64934
64,kmehant,42,0.06468,39971,61.55635,64934
65,divtosz,39,0.06006,40010,61.61641,64934
66,SalaiMadhavan,36,0.05544,40046,61.67185,64934
67,rromannissen,35,0.05390,40081,61.72575,64934
68,shaheinm,34,0.05236,40115,61.77811,64934
69,PrasadJoshi12,30,0.04620,40145,61.82431,64934
70,rahlk,30,0.04620,40175,61.87051,64934
71,ashoks27,27,0.04158,40202,61.91210,64934
72,devarshshah15,27,0.04158,40229,61.95368,64934
73,jlozano-rh,27,0.04158,40256,61.99526,64934
74,akhil-ghatiki,26,0.04004,40282,62.03530,64934
75,tsanders-rh,26,0.04004,40308,62.07534,64934
