rank_number,actor,contributions,percent,cumulative_sum,cumulative_percent,all_contributions
1,eiffel-fl,1782,9.55803,1782,9.55803,18644
2,flyth,1062,5.69620,2844,15.25424,18644
3,burak-ok,666,3.57219,3510,18.82643,18644
4,marga-kinvolk,343,1.83973,3853,20.66617,18644
5,idangutman-ms,25,0.13409,3878,20.80026,18644
6,remychantenay,22,0.11800,3900,20.91826,18644
7,anubhabMajumdar,13,0.06973,3913,20.98799,18644
8,manusa,7,0.03755,3920,21.02553,18644
9,iacovosb,6,0.03218,3926,21.05771,18644
10,ogozman,5,0.02682,3931,21.08453,18644
11,QWERTY92009,5,0.02682,3936,21.11135,18644
12,teyenliu,5,0.02682,3941,21.13817,18644
13,claudiamarcubina,3,0.01609,3944,21.15426,18644
14,mluds,3,0.01609,3947,21.17035,18644
15,aristosvo,2,0.01073,3949,21.18108,18644
16,cheneytianx,2,0.01073,3951,21.19180,18644
17,houstar,2,0.01073,3953,21.20253,18644
18,kuznetsov420,2,0.01073,3955,21.21326,18644
19,mvbpolito,2,0.01073,3957,21.22399,18644
20,wardhane,2,0.01073,3959,21.23471,18644
21,bcbrockway,1,0.00536,3960,21.24008,18644
22,bdegeeter,1,0.00536,3961,21.24544,18644
23,ClaudiaBina,1,0.00536,3962,21.25080,18644
24,gkumarchilakala,1,0.00536,3963,21.25617,18644
25,grichardson661,1,0.00536,3964,21.26153,18644
26,kranurag7,1,0.00536,3965,21.26690,18644
27,nekhebit,1,0.00536,3966,21.27226,18644
28,retpolanne,1,0.00536,3967,21.27762,18644
29,TheKangaroo,1,0.00536,3968,21.28299,18644
30,yolossn,1,0.00536,3969,21.28835,18644
