rank_number,actor,contributions,percent,cumulative_sum,cumulative_percent,all_contributions
1,toddbaert,1077,32.90559,1077,32.90559,3273
2,beeme1mr,644,19.67614,1721,52.58173,3273
3,justinabrahms,377,11.51848,2098,64.10021,3273
4,moredip,87,2.65811,2185,66.75833,3273
5,weyert,27,0.82493,2212,67.58326,3273
6,matthewelwell,26,0.79438,2238,68.37764,3273
7,ajhelsby,24,0.73327,2262,69.11091,3273
8,dabeeeenster,15,0.45830,2277,69.56920,3273
9,patricioe,15,0.45830,2292,70.02750,3273
10,kbychu,10,0.30553,2302,70.33303,3273
11,s-sen,9,0.27498,2311,70.60800,3273
12,benjiro,6,0.18332,2317,70.79132,3273
13,luiscrs14,4,0.12221,2321,70.91353,3273
14,davidbozjak,3,0.09166,2324,71.00519,3273
15,DomFleischmann,3,0.09166,2327,71.09685,3273
16,lopitz,3,0.09166,2330,71.18851,3273
17,tcarrio,3,0.09166,2333,71.28017,3273
18,timgl,3,0.09166,2336,71.37183,3273
19,abrebion,2,0.06111,2338,71.43294,3273
20,DavidPHirsch,2,0.06111,2340,71.49404,3273
21,jdorn,2,0.06111,2342,71.55515,3273
22,josecolella,2,0.06111,2344,71.61625,3273
23,thomaspoignant,2,0.06111,2346,71.67736,3273
24,vrenjith,2,0.06111,2348,71.73847,3273
25,AnonymousCodes911,1,0.03055,2349,71.76902,3273
26,AsafRollout,1,0.03055,2350,71.79957,3273
27,davidvc,1,0.03055,2351,71.83013,3273
28,dnsmichi,1,0.03055,2352,71.86068,3273
29,kyle-ssg,1,0.03055,2353,71.89123,3273
30,miigwi,1,0.03055,2354,71.92178,3273
31,peterrattew,1,0.03055,2355,71.95234,3273
32,Ragstooriches223,1,0.03055,2356,71.98289,3273
33,sigewuzhere,1,0.03055,2357,72.01344,3273
34,yurieastwood,1,0.03055,2358,72.04400,3273
