rank_number,actor,contributions,percent,cumulative_sum,cumulative_percent,all_contributions
1,hug-dev,1437,46.93011,1437,46.93011,3062
2,ionut-arm,1284,41.93338,2721,88.86349,3062
3,Superhepper,119,3.88635,2840,92.74984,3062
4,sbailey-arm,63,2.05748,2903,94.80732,3062
5,egrimley-arm,41,1.33899,2944,96.14631,3062
6,paulhowardarm,35,1.14304,2979,97.28935,3062
7,anta5010,25,0.81646,3004,98.10581,3062
8,genofire,22,0.71848,3026,98.82430,3062
9,lnicola,13,0.42456,3039,99.24886,3062
10,gilles-peskine-arm,5,0.16329,3044,99.41215,3062
11,adamparco,3,0.09798,3047,99.51012,3062
12,egrimley,2,0.06532,3049,99.57544,3062
13,MaximAxelrod,1,0.03266,3050,99.60810,3062
14,RichardAtArm,1,0.03266,3051,99.64076,3062
15,tarcieri,1,0.03266,3052,99.67342,3062
