rank_number,actor,contributions,percent,cumulative_sum,cumulative_percent,all_contributions
1,Felixnoo,75,2.23480,75,2.23480,3356
2,webup,20,0.59595,95,2.83075,3356
3,wentevill,17,0.50656,112,3.33731,3356
4,fengpengyun,16,0.47676,128,3.81406,3356
5,wenchajun,14,0.41716,142,4.23123,3356
6,yuanyi-au,14,0.41716,156,4.64839,3356
7,hurricane1988,12,0.35757,168,5.00596,3356
8,aBreaking,11,0.32777,179,5.33373,3356
9,yangchuansheng,10,0.29797,189,5.63170,3356
10,24sama,7,0.20858,196,5.84029,3356
11,faweizhao26,7,0.20858,203,6.04887,3356
12,x893675,7,0.20858,210,6.25745,3356
13,xonze,7,0.20858,217,6.46603,3356
14,weili520,5,0.14899,222,6.61502,3356
15,Qiaoruiwu,4,0.11919,226,6.73421,3356
16,sunnywa,4,0.11919,230,6.85340,3356
17,magixsource,3,0.08939,233,6.94279,3356
18,yedamao,3,0.08939,236,7.03218,3356
19,zhaibian,3,0.08939,239,7.12157,3356
20,zhouqunjie-cs,3,0.08939,242,7.21097,3356
21,f10atin9,2,0.05959,244,7.27056,3356
22,ForeverArt,2,0.05959,246,7.33015,3356
23,kezhenxu94,2,0.05959,248,7.38975,3356
24,ludoch,2,0.05959,250,7.44934,3356
25,lukasberger,2,0.05959,252,7.50894,3356
26,cheyuexian,1,0.02980,253,7.53874,3356
27,Fine0830,1,0.02980,254,7.56853,3356
28,g-chang,1,0.02980,255,7.59833,3356
29,hetaoguilai,1,0.02980,256,7.62813,3356
30,jingb,1,0.02980,257,7.65793,3356
31,matthewrobertson,1,0.02980,258,7.68772,3356
32,trust-freedom,1,0.02980,259,7.71752,3356
33,xinydev,1,0.02980,260,7.74732,3356
