rank_number,actor,contributions,percent,cumulative_sum,cumulative_percent,all_contributions
1,rambohe-ch,143,22.20497,143,22.20497,644
2,CLAassistant,21,3.26087,164,25.46584,644
3,Crazy-Kitty,18,2.79503,182,28.26087,644
4,HirazawaUi,14,2.17391,196,30.43478,644
5,carolove,11,1.70807,207,32.14286,644
6,xujunjie-cover,11,1.70807,218,33.85093,644
7,majoyz,10,1.55280,228,35.40373,644
8,hongfei-cloud,9,1.39752,237,36.80124,644
9,xmwilldo,7,1.08696,244,37.88820,644
10,hwq830,5,0.77640,249,38.66460,644
11,zyjhtangtang,5,0.77640,254,39.44099,644
12,lonelymemo,4,0.62112,258,40.06211,644
13,huskar-t,3,0.46584,261,40.52795,644
14,Icedroid,3,0.46584,264,40.99379,644
15,szihai,3,0.46584,267,41.45963,644
16,cfw11,2,0.31056,269,41.77019,644
17,dddddai,2,0.31056,271,42.08075,644
18,ESWZY,2,0.31056,273,42.39130,644
19,lixin0111,2,0.31056,275,42.70186,644
20,mocunAce,2,0.31056,277,43.01242,644
21,ruster-cn,2,0.31056,279,43.32298,644
22,Caixiaomeng,1,0.15528,280,43.47826,644
23,feilengcui008,1,0.15528,281,43.63354,644
24,idevz,1,0.15528,282,43.78882,644
25,jmpcyc,1,0.15528,283,43.94410,644
26,XY-Yolanda,1,0.15528,284,44.09938,644
