rank_number,actor,contributions,percent,cumulative_sum,cumulative_percent,all_contributions
1,realshuting,2349,35.33925,2349,35.33925,6647
2,shivdudhani,1621,24.38694,3970,59.72619,6647
3,shravanshetty1,376,5.65669,4346,65.38288,6647
4,evalsocket,311,4.67880,4657,70.06168,6647
5,NoSkillGirl,176,2.64781,4833,72.70949,6647
6,belyshevdenis,157,2.36197,4990,75.07146,6647
7,b-entangled,69,1.03806,5059,76.10952,6647
8,tony-apr,43,0.64691,5102,76.75643,6647
9,F1ko,35,0.52655,5137,77.28298,6647
10,kacejot,24,0.36107,5161,77.64405,6647
11,ws-way,15,0.22567,5176,77.86972,6647
12,yufuluo,10,0.15044,5186,78.02016,6647
13,TatianaParashchenko,9,0.13540,5195,78.15556,6647
14,onlinehead,8,0.12036,5203,78.27591,6647
15,shubham-asati,8,0.12036,5211,78.39627,6647
16,lalalawoo,7,0.10531,5218,78.50158,6647
17,diranged,5,0.07522,5223,78.57680,6647
18,h4wkmoon,5,0.07522,5228,78.65202,6647
19,nkiesel,5,0.07522,5233,78.72725,6647
20,rubroboletus,5,0.07522,5238,78.80247,6647
21,EladDolev,4,0.06018,5242,78.86264,6647
22,jinnery,4,0.06018,5246,78.92282,6647
23,l10xbin,4,0.06018,5250,78.98300,6647
24,sfesfizh,4,0.06018,5254,79.04318,6647
25,chriskobpin,3,0.04513,5257,79.08831,6647
26,degilq,3,0.04513,5260,79.13344,6647
27,matesebi,3,0.04513,5263,79.17858,6647
28,wvanderstek-way,3,0.04513,5266,79.22371,6647
29,greyarch,2,0.03009,5268,79.25380,6647
30,HaseHarald,2,0.03009,5270,79.28389,6647
31,juicypy,2,0.03009,5272,79.31398,6647
32,Raboldar,2,0.03009,5274,79.34406,6647
33,snuggie12,2,0.03009,5276,79.37415,6647
34,danielnbalasoiu,1,0.01504,5277,79.38920,6647
35,DcardosoJS,1,0.01504,5278,79.40424,6647
36,debarshibasak,1,0.01504,5279,79.41929,6647
37,ElwooD07,1,0.01504,5280,79.43433,6647
38,gadinaor,1,0.01504,5281,79.44938,6647
39,HugoRh,1,0.01504,5282,79.46442,6647
40,mchebitou,1,0.01504,5283,79.47946,6647
41,ProximaCentauri1989,1,0.01504,5284,79.49451,6647
42,rsivapraveen001,1,0.01504,5285,79.50955,6647
43,RudyBone,1,0.01504,5286,79.52460,6647
