rank_number,actor,contributions,percent,cumulative_sum,cumulative_percent,all_contributions
1,SirNexus,22,1.88356,22,1.88356,1168
2,rickducott,13,1.11301,35,2.99658,1168
3,jshaughn,9,0.77055,44,3.76712,1168
4,bettyjunod,8,0.68493,52,4.45205,1168
5,aanandr,7,0.59932,59,5.05137,1168
6,rinormaloku,5,0.42808,64,5.47945,1168
7,dtomcej,4,0.34247,68,5.82192,1168
8,beriberikix,3,0.25685,71,6.07877,1168
9,delqn,3,0.25685,74,6.33562,1168
10,jotak,3,0.25685,77,6.59247,1168
11,mirw,3,0.25685,80,6.84932,1168
12,mkosieradzki,2,0.17123,82,7.02055,1168
13,subashd,2,0.17123,84,7.19178,1168
14,u5surf,2,0.17123,86,7.36301,1168
15,lucasponce,1,0.08562,87,7.44863,1168
16,pratap-dotnet,1,0.08562,88,7.53425,1168
