rank_number,actor,contributions,percent,cumulative_sum,cumulative_percent,all_contributions
1,rsdy,764,78.84417,764,78.84417,969
2,alessandrod,155,15.99587,919,94.84004,969
3,rhdxmr,26,2.68318,945,97.52322,969
4,gbedoya,4,0.41280,949,97.93602,969
5,amalone-scwx,3,0.30960,952,98.24561,969
6,jabedude,3,0.30960,955,98.55521,969
7,chadbrewbaker,2,0.20640,957,98.76161,969
8,ehaydenr,2,0.20640,959,98.96801,969
9,jeromegn,2,0.20640,961,99.17441,969
10,dmotylev,1,0.10320,962,99.27761,969
11,gdemarcsek,1,0.10320,963,99.38080,969
12,lberezy,1,0.10320,964,99.48400,969
