rank_number,actor,contributions,percent,cumulative_sum,cumulative_percent,all_contributions
1,zhouqiang-cl,925,16.08975,925,16.08975,5749
2,Yisaer,320,5.56619,1245,21.65594,5749
3,fewdan,239,4.15724,1484,25.81318,5749
4,Gallardot,226,3.93112,1710,29.74430,5749
5,AngleNet,188,3.27013,1898,33.01444,5749
6,ti-srebot,151,2.62654,2049,35.64098,5749
7,Hexilee,98,1.70464,2147,37.34563,5749
8,oraluben,84,1.46112,2231,38.80675,5749
9,g1eny0ung,71,1.23500,2302,40.04175,5749
10,yikeke,43,0.74796,2345,40.78970,5749
11,vincent178,40,0.69577,2385,41.48548,5749
12,Illyrix,33,0.57401,2418,42.05949,5749
13,CLAassistant,32,0.55662,2450,42.61611,5749
14,mapleFU,32,0.55662,2482,43.17273,5749
15,wwjgit,30,0.52183,2512,43.69456,5749
16,at15,29,0.50444,2541,44.19899,5749
17,HillebrandtOldenberg,18,0.31310,2559,44.51209,5749
18,ycwdaaaa,17,0.29570,2576,44.80779,5749
19,zedyeung,17,0.29570,2593,45.10350,5749
20,claassistantio,13,0.22613,2606,45.32962,5749
21,endurancetest20380119,13,0.22613,2619,45.55575,5749
22,huangwei2013,13,0.22613,2632,45.78188,5749
23,STRRL,13,0.22613,2645,46.00800,5749
24,anotherrachel,12,0.20873,2657,46.21673,5749
25,xuechunL,12,0.20873,2669,46.42547,5749
26,helloli,11,0.19134,2680,46.61680,5749
27,hoang-tranviet,10,0.17394,2690,46.79075,5749
28,namco1992,9,0.15655,2699,46.94730,5749
29,shonge,9,0.15655,2708,47.10384,5749
30,adurai81,8,0.13915,2716,47.24300,5749
31,Huhaokun,7,0.12176,2723,47.36476,5749
32,tsthght,7,0.12176,2730,47.48652,5749
33,shiju-tech,6,0.10437,2736,47.59089,5749
34,2020testuser,4,0.06958,2740,47.66046,5749
35,5kbpers,4,0.06958,2744,47.73004,5749
36,BellaXiang,4,0.06958,2748,47.79962,5749
37,iDube,4,0.06958,2752,47.86919,5749
38,kapilbalwani,4,0.06958,2756,47.93877,5749
39,nunziox,4,0.06958,2760,48.00835,5749
40,pcod80,4,0.06958,2764,48.07793,5749
41,tfulcrand,4,0.06958,2768,48.14750,5749
42,cosven,3,0.05218,2771,48.19969,5749
43,jungle-zh,3,0.05218,2774,48.25187,5749
44,lyzhang1999,3,0.05218,2777,48.30405,5749
45,tsunokawa,3,0.05218,2780,48.35624,5749
46,zhangysh1995,3,0.05218,2783,48.40842,5749
47,HongChenTW,2,0.03479,2785,48.44321,5749
48,Kuri-su,2,0.03479,2787,48.47800,5749
49,LaumiH,2,0.03479,2789,48.51278,5749
50,Lucaarioo,2,0.03479,2791,48.54757,5749
51,SilvaXiang,2,0.03479,2793,48.58236,5749
52,teachersun,2,0.03479,2795,48.61715,5749
53,tsingloon,2,0.03479,2797,48.65194,5749
54,vburckhardt,2,0.03479,2799,48.68673,5749
55,YangKian,2,0.03479,2801,48.72152,5749
56,zzh-wisdom,2,0.03479,2803,48.75631,5749
57,cccfxe444,1,0.01739,2804,48.77370,5749
58,DannyeB,1,0.01739,2805,48.79109,5749
59,del-zhenwu,1,0.01739,2806,48.80849,5749
60,linda01232003,1,0.01739,2807,48.82588,5749
61,moonspirit,1,0.01739,2808,48.84328,5749
62,pavin,1,0.01739,2809,48.86067,5749
63,sydnever,1,0.01739,2810,48.87807,5749
64,xiekeyi98,1,0.01739,2811,48.89546,5749
65,zhuboshuai,1,0.01739,2812,48.91285,5749
