rank_number,actor,contributions,percent,cumulative_sum,cumulative_percent,all_contributions
1,amisevsk,2300,16.63051,2300,16.63051,13830
2,maysunfaisal,793,5.73391,3093,22.36443,13830
3,yangcao77,773,5.58930,3866,27.95372,13830
4,elsony,508,3.67317,4374,31.62690,13830
5,GeekArthur,448,3.23933,4822,34.86623,13830
6,jc-berger,443,3.20318,5265,38.06941,13830
7,mmulholla,330,2.38612,5595,40.45553,13830
8,josephca,294,2.12581,5889,42.58134,13830
9,schultzp2020,236,1.70644,6125,44.28778,13830
10,kim-tsao,200,1.44613,6325,45.73391,13830
11,tinakurian,186,1.34490,6511,47.07881,13830
12,flacatus,86,0.62184,6597,47.70065,13830
13,metlos,78,0.56399,6675,48.26464,13830
14,joekim,70,0.50615,6745,48.77079,13830
15,robin-owen,69,0.49892,6814,49.26970,13830
16,Eva-Lotte,66,0.47722,6880,49.74693,13830
17,Nadianw36,60,0.43384,6940,50.18077,13830
18,SkorikSergey,46,0.33261,6986,50.51338,13830
19,scottkurz,39,0.28200,7025,50.79537,13830
20,bburt-rh,35,0.25307,7060,51.04845,13830
21,musienko-maxim,31,0.22415,7091,51.27260,13830
22,ranakan19,29,0.20969,7120,51.48228,13830
23,svor,29,0.20969,7149,51.69197,13830
24,rtaniwa,23,0.16631,7172,51.85828,13830
25,braden-wilson,22,0.15907,7194,52.01735,13830
26,boczkowska,19,0.13738,7213,52.15474,13830
27,dkwon17,19,0.13738,7232,52.29212,13830
28,deboer-tim,17,0.12292,7249,52.41504,13830
29,maxandersen,17,0.12292,7266,52.53796,13830
30,sunix,15,0.10846,7281,52.64642,13830
31,mezarin,14,0.10123,7295,52.74765,13830
32,ossontoes,14,0.10123,7309,52.84888,13830
33,vitaliy-guliy,10,0.07231,7319,52.92119,13830
34,missmesss,9,0.06508,7328,52.98626,13830
35,ehsavoie,7,0.05061,7335,53.03688,13830
36,groeges,6,0.04338,7341,53.08026,13830
37,HarshCasper,6,0.04338,7347,53.12364,13830
38,max-cx,6,0.04338,7353,53.16703,13830
39,mik-dass,6,0.04338,7359,53.21041,13830
40,neeraj-laad,6,0.04338,7365,53.25380,13830
41,skabashnyuk,5,0.03615,7370,53.28995,13830
42,BethGriggs,4,0.02892,7374,53.31887,13830
43,ErnstHaagsman,4,0.02892,7378,53.34779,13830
44,vinokurig,4,0.02892,7382,53.37672,13830
45,vzhukovs,4,0.02892,7386,53.40564,13830
46,pierreprinetti,3,0.02169,7389,53.42733,13830
47,sideeffffect,3,0.02169,7392,53.44902,13830
48,AlexKhotian,2,0.01446,7394,53.46349,13830
49,amoldhondse,2,0.01446,7396,53.47795,13830
50,dmytro-ndp,2,0.01446,7398,53.49241,13830
51,neal-timpe,2,0.01446,7400,53.50687,13830
52,pwright,2,0.01446,7402,53.52133,13830
53,rohitkrai03,2,0.01446,7404,53.53579,13830
54,Srivaralakshmi,2,0.01446,7406,53.55025,13830
55,tsmaeder,2,0.01446,7408,53.56471,13830
56,veillard,2,0.01446,7410,53.57918,13830
57,actimeo,1,0.00723,7411,53.58641,13830
58,ArvinB,1,0.00723,7412,53.59364,13830
59,dperaza4dustbit,1,0.00723,7413,53.60087,13830
60,jduimovich,1,0.00723,7414,53.60810,13830
61,jmcollier,1,0.00723,7415,53.61533,13830
62,joshuawilson,1,0.00723,7416,53.62256,13830
63,justinmk3,1,0.00723,7417,53.62979,13830
64,MichalMaler,1,0.00723,7418,53.63702,13830
65,mohitsuman,1,0.00723,7419,53.64425,13830
66,Preeticp,1,0.00723,7420,53.65148,13830
67,rnapoles-rh,1,0.00723,7421,53.65871,13830
68,whytrall,1,0.00723,7422,53.66594,13830
