rank_number,actor,contributions,percent,cumulative_sum,cumulative_percent,all_contributions
1,erkist,122,5.20922,122,5.20922,2342
2,rjalander,64,2.73271,186,7.94193,2342
3,elmsdata,19,0.81127,205,8.75320,2342
4,randomnoise,19,0.81127,224,9.56447,2342
5,zaza,15,0.64048,239,10.20495,2342
6,aalmiray,8,0.34159,247,10.54654,2342
7,ahmadsyafrudin,5,0.21349,252,10.76003,2342
8,menehune23,5,0.21349,257,10.97353,2342
9,adamkenihan,3,0.12810,260,11.10162,2342
10,tarekbadrshalaan,3,0.12810,263,11.22972,2342
11,larrycai,2,0.08540,265,11.31512,2342
12,TheBrunoLopes,2,0.08540,267,11.40051,2342
13,justjenu,1,0.04270,268,11.44321,2342
