rank_number,actor,contributions,percent,cumulative_sum,cumulative_percent,all_contributions
1,atighineanu,74,1.67118,74,1.67118,4428
2,SimeonPoot,42,0.94851,116,2.61969,4428
3,damoon,36,0.81301,152,3.43270,4428
4,liger1978,27,0.60976,179,4.04246,4428
5,limberger,27,0.60976,206,4.65221,4428
6,rptaylor,17,0.38392,223,5.03613,4428
7,lunarfs,16,0.36134,239,5.39747,4428
8,johnwc,14,0.31617,253,5.71364,4428
9,spingel,14,0.31617,267,6.02981,4428
10,flbla,12,0.27100,279,6.30081,4428
11,davideshay,9,0.20325,288,6.50407,4428
12,nicolas-marcq,8,0.18067,296,6.68473,4428
13,smartaquarius10,8,0.18067,304,6.86540,4428
14,archmangler,7,0.15808,311,7.02349,4428
15,johnjbateman,7,0.15808,318,7.18157,4428
16,RoyKimYYZ,7,0.15808,325,7.33966,4428
17,alb-dev,6,0.13550,331,7.47516,4428
18,codestalkerr,6,0.13550,337,7.61066,4428
19,oronboni,6,0.13550,343,7.74616,4428
20,cloudoutloud,5,0.11292,348,7.85908,4428
21,d-kukharenko,5,0.11292,353,7.97200,4428
22,jack-education,5,0.11292,358,8.08491,4428
23,pgroene,5,0.11292,363,8.19783,4428
24,Shikaz,5,0.11292,368,8.31075,4428
25,smueller18,5,0.11292,373,8.42367,4428
26,TheFuzz4,5,0.11292,378,8.53659,4428
27,timothyrr,5,0.11292,383,8.64950,4428
28,vivuu1989,5,0.11292,388,8.76242,4428
29,yershalom,5,0.11292,393,8.87534,4428
30,Aaron-ML,4,0.09033,397,8.96567,4428
31,ac-astuartkregor,4,0.09033,401,9.05601,4428
32,akcrisp,4,0.09033,405,9.14634,4428
33,dhoeld,4,0.09033,409,9.23668,4428
34,jjjordanmsft,4,0.09033,413,9.32701,4428
35,joschi36,4,0.09033,417,9.41734,4428
36,justinrush,4,0.09033,421,9.50768,4428
37,m4r1u2,4,0.09033,425,9.59801,4428
38,nerijusk,4,0.09033,429,9.68835,4428
39,NMark02,4,0.09033,433,9.77868,4428
40,Phanindra-hxgn,4,0.09033,437,9.86902,4428
41,Rashid-BB,4,0.09033,441,9.95935,4428
42,Sahil14105,4,0.09033,445,10.04968,4428
43,Scorito-Dev,4,0.09033,449,10.14002,4428
44,span,4,0.09033,453,10.23035,4428
45,thepaulmacca,4,0.09033,457,10.32069,4428
46,tommychoy,4,0.09033,461,10.41102,4428
47,wasker,4,0.09033,465,10.50136,4428
48,adhodgson1,3,0.06775,468,10.56911,4428
49,AnamikaKhantwal,3,0.06775,471,10.63686,4428
50,anattapol,3,0.06775,474,10.70461,4428
51,brunhil,3,0.06775,477,10.77236,4428
52,cdivitotawela,3,0.06775,480,10.84011,4428
53,doug-fish,3,0.06775,483,10.90786,4428
54,elchenberg,3,0.06775,486,10.97561,4428
55,garethmorris78,3,0.06775,489,11.04336,4428
56,HansK-p,3,0.06775,492,11.11111,4428
57,jscannell,3,0.06775,495,11.17886,4428
58,jyee021,3,0.06775,498,11.24661,4428
59,kgusarov,3,0.06775,501,11.31436,4428
60,losil,3,0.06775,504,11.38211,4428
61,lumi017,3,0.06775,507,11.44986,4428
62,pniederlag,3,0.06775,510,11.51762,4428
63,preo2nd,3,0.06775,513,11.58537,4428
64,rchaganti,3,0.06775,516,11.65312,4428
65,rmartinez3,3,0.06775,519,11.72087,4428
66,rsohn,3,0.06775,522,11.78862,4428
67,slynickel,3,0.06775,525,11.85637,4428
68,s-spindler,3,0.06775,528,11.92412,4428
69,stumueller,3,0.06775,531,11.99187,4428
70,Tetradeus,3,0.06775,534,12.05962,4428
71,AdamPitt,2,0.04517,536,12.10479,4428
72,admincasper,2,0.04517,538,12.14995,4428
73,azenk,2,0.04517,540,12.19512,4428
74,bambriy,2,0.04517,542,12.24029,4428
75,bobbyfisherman,2,0.04517,544,12.28546,4428
76,Boriszn,2,0.04517,546,12.33062,4428
77,cdmurph32,2,0.04517,548,12.37579,4428
78,dawn-chu,2,0.04517,550,12.42096,4428
79,dsargent3220,2,0.04517,552,12.46612,4428
80,easkay-castlight,2,0.04517,554,12.51129,4428
81,EduardFazliev,2,0.04517,556,12.55646,4428
82,fa-at-pulsit,2,0.04517,558,12.60163,4428
83,GeorgHoffmeyer,2,0.04517,560,12.64679,4428
84,jakaruna-MSFT,2,0.04517,562,12.69196,4428
85,jethrogb,2,0.04517,564,12.73713,4428
86,JoshuaAnickat,2,0.04517,566,12.78229,4428
87,kautish,2,0.04517,568,12.82746,4428
88,KR411-prog,2,0.04517,570,12.87263,4428
89,lukemaslany-next,2,0.04517,572,12.91780,4428
90,MatthewZ627,2,0.04517,574,12.96296,4428
91,mbaykara,2,0.04517,576,13.00813,4428
92,mleneveut,2,0.04517,578,13.05330,4428
93,muellermatthias,2,0.04517,580,13.09846,4428
94,Nighthawk22,2,0.04517,582,13.14363,4428
95,paprickar,2,0.04517,584,13.18880,4428
96,piksel,2,0.04517,586,13.23397,4428
97,pvdulmen,2,0.04517,588,13.27913,4428
98,remiserriere,2,0.04517,590,13.32430,4428
99,rhiraldo,2,0.04517,592,13.36947,4428
100,rossdotpink,2,0.04517,594,13.41463,4428
101,stefka-sarafska,2,0.04517,596,13.45980,4428
102,stmaute,2,0.04517,598,13.50497,4428
103,t3mi,2,0.04517,600,13.55014,4428
104,theharleyquin,2,0.04517,602,13.59530,4428
105,tkollo,2,0.04517,604,13.64047,4428
106,unly,2,0.04517,606,13.68564,4428
107,urbaman,2,0.04517,608,13.73080,4428
108,weseven,2,0.04517,610,13.77597,4428
109,whume,2,0.04517,612,13.82114,4428
110,WimDiepgrond,2,0.04517,614,13.86631,4428
111,616b2f,1,0.02258,615,13.88889,4428
112,adelisle,1,0.02258,616,13.91147,4428
113,akostic-kostile,1,0.02258,617,13.93406,4428
114,ammarqq,1,0.02258,618,13.95664,4428
115,arianmotamedi,1,0.02258,619,13.97922,4428
116,ashwajce,1,0.02258,620,14.00181,4428
117,asummers,1,0.02258,621,14.02439,4428
118,atiasadir,1,0.02258,622,14.04697,4428
119,AtulP123,1,0.02258,623,14.06956,4428
120,avwsolutions,1,0.02258,624,14.09214,4428
121,bengtfredh,1,0.02258,625,14.11472,4428
122,bingzi98,1,0.02258,626,14.13731,4428
123,bramvandenklinkenberg,1,0.02258,627,14.15989,4428
124,bstrdsmkr,1,0.02258,628,14.18248,4428
125,c0nsaw,1,0.02258,629,14.20506,4428
126,carlsoncoder,1,0.02258,630,14.22764,4428
127,carvido1,1,0.02258,631,14.25023,4428
128,DanielShor,1,0.02258,632,14.27281,4428
129,Danlewis3,1,0.02258,633,14.29539,4428
130,dannyherstell,1,0.02258,634,14.31798,4428
131,Data-Jack,1,0.02258,635,14.34056,4428
132,desreela,1,0.02258,636,14.36314,4428
133,EliasKnutsson,1,0.02258,637,14.38573,4428
134,elutsky,1,0.02258,638,14.40831,4428
135,EPinci,1,0.02258,639,14.43089,4428
136,fouadsemaan,1,0.02258,640,14.45348,4428
137,har050277,1,0.02258,641,14.47606,4428
138,IgorOrmus,1,0.02258,642,14.49864,4428
139,jaawasth,1,0.02258,643,14.52123,4428
