rank_number,actor,contributions,percent,cumulative_sum,cumulative_percent,all_contributions
1,tpantelis,7117,19.81237,7117,19.81237,35922
2,mkolesnik,2474,6.88714,9591,26.69952,35922
3,aswinsuryan,1533,4.26758,11124,30.96710,35922
4,nyechiel,1216,3.38511,12340,34.35221,35922
5,manosnoam,702,1.95423,13042,36.30644,35922
6,maayanf24,436,1.21374,13478,37.52018,35922
7,mpeterson,260,0.72379,13738,38.24397,35922
8,dimaunx,164,0.45654,13902,38.70052,35922
9,pinikomarov,159,0.44263,14061,39.14314,35922
10,deanlorenz,113,0.31457,14174,39.45771,35922
11,danibachar,42,0.11692,14216,39.57463,35922
12,hunchback,38,0.10578,14254,39.68042,35922
13,tigert,22,0.06124,14276,39.74166,35922
14,OmerBenHayun,18,0.05011,14294,39.79177,35922
15,buhe,15,0.04176,14309,39.83353,35922
16,ssider,11,0.03062,14320,39.86415,35922
17,letoams,10,0.02784,14330,39.89199,35922
18,MaxBab,10,0.02784,14340,39.91983,35922
19,asanderson,9,0.02505,14349,39.94488,35922
20,ming-ddtechcg,9,0.02505,14358,39.96993,35922
21,lemonit-eric-mao,8,0.02227,14366,39.99221,35922
22,ryzam,7,0.01949,14373,40.01169,35922
23,eranra,6,0.01670,14379,40.02839,35922
24,brandonwittwer,5,0.01392,14384,40.04231,35922
25,mkomu,5,0.01392,14389,40.05623,35922
26,RocMe,5,0.01392,14394,40.07015,35922
27,Tarjei400,5,0.01392,14399,40.08407,35922
28,ablekh,4,0.01114,14403,40.09521,35922
29,ameyaagashe,4,0.01114,14407,40.10634,35922
30,jfinch97,4,0.01114,14411,40.11748,35922
31,linanh,4,0.01114,14415,40.12861,35922
32,OKyHb,4,0.01114,14419,40.13975,35922
33,renan-campos,4,0.01114,14423,40.15088,35922
34,sagargulabanicldcvr,4,0.01114,14427,40.16202,35922
35,uwekolsch,4,0.01114,14431,40.17315,35922
36,DragonStuff,3,0.00835,14434,40.18150,35922
37,flavio-fernandes,3,0.00835,14437,40.18986,35922
38,Hitesh-Agrawal,3,0.00835,14440,40.19821,35922
39,orimanabu,3,0.00835,14443,40.20656,35922
40,beergeek,2,0.00557,14445,40.21213,35922
41,cdbesten,2,0.00557,14447,40.21769,35922
42,davecaplinger,2,0.00557,14449,40.22326,35922
43,greenren,2,0.00557,14451,40.22883,35922
44,meditatus,2,0.00557,14453,40.23440,35922
45,sriharshaj70,2,0.00557,14455,40.23996,35922
46,tonyqui,2,0.00557,14457,40.24553,35922
47,1093439315,1,0.00278,14458,40.24832,35922
48,290760647,1,0.00278,14459,40.25110,35922
49,chris93111,1,0.00278,14460,40.25388,35922
50,colprog,1,0.00278,14461,40.25667,35922
51,DBarthe,1,0.00278,14462,40.25945,35922
52,dmittendorf,1,0.00278,14463,40.26223,35922
53,itdove,1,0.00278,14464,40.26502,35922
54,jgrap,1,0.00278,14465,40.26780,35922
55,jlpedrosa,1,0.00278,14466,40.27059,35922
56,joeblew99,1,0.00278,14467,40.27337,35922
57,logonos,1,0.00278,14468,40.27615,35922
58,marciodel,1,0.00278,14469,40.27894,35922
59,mgoddard,1,0.00278,14470,40.28172,35922
60,nijaba,1,0.00278,14471,40.28451,35922
61,paurosello,1,0.00278,14472,40.28729,35922
62,rebelagentm,1,0.00278,14473,40.29007,35922
63,tibwiz,1,0.00278,14474,40.29286,35922
64,vkruoso,1,0.00278,14475,40.29564,35922
65,ypsilik,1,0.00278,14476,40.29842,35922
