rank_number,actor,contributions,percent,cumulative_sum,cumulative_percent,all_contributions
1,yinsenyan,40,0.99379,40,0.99379,4025
2,qianjun1993,37,0.91925,77,1.91304,4025
3,Sad-polar-bear,37,0.91925,114,2.83230,4025
4,MentosL,34,0.84472,148,3.67702,4025
5,GeorgeGuo2018,30,0.74534,178,4.42236,4025
6,victory460,30,0.74534,208,5.16770,4025
7,mangoGoForward,28,0.69565,236,5.86335,4025
8,Sword-zhj,26,0.64596,262,6.50932,4025
9,abstractmj,17,0.42236,279,6.93168,4025
10,Airren,16,0.39752,295,7.32919,4025
11,autumn0207,11,0.27329,306,7.60248,4025
12,rootdeep,11,0.27329,317,7.87578,4025
13,chestarss,9,0.22360,326,8.09938,4025
14,metang326,9,0.22360,335,8.32298,4025
15,wl-chen,8,0.19876,343,8.52174,4025
16,hansongChina,7,0.17391,350,8.69565,4025
17,hle2,7,0.17391,357,8.86957,4025
18,JaneConan,7,0.17391,364,9.04348,4025
19,zhenkuang,7,0.17391,371,9.21739,4025
20,hangz1995,5,0.12422,376,9.34161,4025
21,joshuakwan,5,0.12422,381,9.46584,4025
22,mrningyang,5,0.12422,386,9.59006,4025
23,bartdong,4,0.09938,390,9.68944,4025
24,fangyuchen86,4,0.09938,394,9.78882,4025
25,VK-Link,4,0.09938,398,9.88820,4025
26,xiaodongluo,4,0.09938,402,9.98758,4025
27,Bryceknows,3,0.07453,405,10.06211,4025
28,lucming,3,0.07453,408,10.13665,4025
29,ruyingzhe,3,0.07453,411,10.21118,4025
30,ShirleyDing,3,0.07453,414,10.28571,4025
31,zsnmwy,3,0.07453,417,10.36025,4025
32,0xff-dev,2,0.04969,419,10.40994,4025
33,bcaayat,2,0.04969,421,10.45963,4025
34,Xlight5,2,0.04969,423,10.50932,4025
35,aiot,1,0.02484,424,10.53416,4025
36,bingws,1,0.02484,425,10.55901,4025
37,byliu,1,0.02484,426,10.58385,4025
38,caryxychen,1,0.02484,427,10.60870,4025
39,cvvz,1,0.02484,428,10.63354,4025
40,leoryu,1,0.02484,429,10.65839,4025
41,librant,1,0.02484,430,10.68323,4025
42,lichenglife,1,0.02484,431,10.70807,4025
43,machine3,1,0.02484,432,10.73292,4025
44,miaowukong,1,0.02484,433,10.75776,4025
45,pytimer,1,0.02484,434,10.78261,4025
46,SLZ0106,1,0.02484,435,10.80745,4025
47,wqq578,1,0.02484,436,10.83230,4025
