rank_number,actor,contributions,percent,cumulative_sum,cumulative_percent,all_contributions
1,joshulyne,951,15.32141,951,15.32141,6207
2,jonnydawg,627,10.10150,1578,25.42291,6207
3,jdowni000,570,9.18318,2148,34.60609,6207
4,lolimjake,202,3.25439,2350,37.86048,6207
5,zjhans,160,2.57773,2510,40.43821,6207
6,actions-user,145,2.33607,2655,42.77429,6207
7,chadbitzer,145,2.33607,2800,45.11036,6207
8,2infinitee,93,1.49831,2893,46.60867,6207
9,NissesSenap,80,1.28887,2973,47.89754,6207
10,CLAassistant,63,1.01498,3036,48.91252,6207
11,rjacks161,41,0.66054,3077,49.57306,6207
12,rukatm,39,0.62832,3116,50.20139,6207
13,rickkkkc137,33,0.53166,3149,50.73304,6207
14,AshutoshNirkhe,25,0.40277,3174,51.13581,6207
15,termux-io,24,0.38666,3198,51.52247,6207
16,zeleena,24,0.38666,3222,51.90913,6207
17,adriananeci,15,0.24166,3237,52.15080,6207
18,cagdascirit,14,0.22555,3251,52.37635,6207
19,kuzm1ch,13,0.20944,3264,52.58579,6207
20,brahminikatta,12,0.19333,3276,52.77912,6207
21,cdbitz,11,0.17722,3287,52.95634,6207
22,TJM,11,0.17722,3298,53.13356,6207
23,u5surf,10,0.16111,3308,53.29467,6207
24,bbhenry,9,0.14500,3317,53.43966,6207
25,daisy1754,9,0.14500,3326,53.58466,6207
26,mshutt,9,0.14500,3335,53.72966,6207
27,erezo9,8,0.12889,3343,53.85855,6207
28,immusk,8,0.12889,3351,53.98743,6207
29,jmatias,8,0.12889,3359,54.11632,6207
30,kristakhare,8,0.12889,3367,54.24521,6207
31,shuttr,6,0.09667,3373,54.34187,6207
32,Brialius,5,0.08055,3378,54.42243,6207
33,janavenkat,5,0.08055,3383,54.50298,6207
34,ElectricRabbit,4,0.06444,3387,54.56742,6207
35,mmogylenko,4,0.06444,3391,54.63187,6207
36,randrusiak,4,0.06444,3395,54.69631,6207
37,yteraoka,4,0.06444,3399,54.76075,6207
38,claassistantio,3,0.04833,3402,54.80909,6207
39,DenisPalnitsky,3,0.04833,3405,54.85742,6207
40,everflux,3,0.04833,3408,54.90575,6207
41,giannicarabelli,3,0.04833,3411,54.95408,6207
42,HeroBcat,3,0.04833,3414,55.00242,6207
43,johnnyrun,3,0.04833,3417,55.05075,6207
44,Nick-Triller,3,0.04833,3420,55.09908,6207
45,segeva,3,0.04833,3423,55.14741,6207
46,simonemex,3,0.04833,3426,55.19575,6207
47,TBeijen,3,0.04833,3429,55.24408,6207
48,teracross,3,0.04833,3432,55.29241,6207
49,Uburro,3,0.04833,3435,55.34074,6207
50,amarAkula,2,0.03222,3437,55.37297,6207
51,darleilopes,2,0.03222,3439,55.40519,6207
52,dmuth,2,0.03222,3441,55.43741,6207
53,johannesfrey,2,0.03222,3443,55.46963,6207
54,nevalla,2,0.03222,3445,55.50185,6207
55,PsychoSid,2,0.03222,3447,55.53407,6207
56,saokar,2,0.03222,3449,55.56630,6207
57,timothygwatts,2,0.03222,3451,55.59852,6207
58,vishalud,2,0.03222,3453,55.63074,6207
59,yinhongzhao6688,2,0.03222,3455,55.66296,6207
60,annkam,1,0.01611,3456,55.67907,6207
61,Aqilmirza,1,0.01611,3457,55.69518,6207
62,DannyLyubenov,1,0.01611,3458,55.71129,6207
63,dmildh,1,0.01611,3459,55.72740,6207
64,ewohltman,1,0.01611,3460,55.74352,6207
65,gfthybridlabs,1,0.01611,3461,55.75963,6207
66,gorkemozlu,1,0.01611,3462,55.77574,6207
67,igormishsky,1,0.01611,3463,55.79185,6207
68,jcambronero,1,0.01611,3464,55.80796,6207
69,Junnplus,1,0.01611,3465,55.82407,6207
70,naikajah,1,0.01611,3466,55.84018,6207
71,Razaa007,1,0.01611,3467,55.85629,6207
72,RomanSharapov,1,0.01611,3468,55.87240,6207
73,sbuvaneshkumar,1,0.01611,3469,55.88851,6207
