rank_number,actor,contributions,percent,cumulative_sum,cumulative_percent,all_contributions
1,SimonCqk,200,40.48583,200,40.48583,494
2,tzzcfrank,49,9.91903,249,50.40486,494
3,yhalpha,15,3.03644,264,53.44130,494
4,QiJune,12,2.42915,276,55.87045,494
5,diaozhongpu,9,1.82186,285,57.69231,494
6,CLAassistant,8,1.61943,293,59.31174,494
7,hongyonggan,3,0.60729,296,59.91903,494
8,jiaqianjing,3,0.60729,299,60.52632,494
9,lwangbm,3,0.60729,302,61.13360,494
10,BourbonWang,2,0.40486,304,61.53846,494
11,meibenjin,1,0.20243,305,61.74089,494
12,QiAnXinCodeSafe,1,0.20243,306,61.94332,494
13,WencongXiao,1,0.20243,307,62.14575,494
