rank_number,actor,contributions,percent,cumulative_sum,cumulative_percent,all_contributions
1,copybaranaut,607,22.00072,607,22.00072,2759
2,zasgar,591,21.42080,1198,43.42153,2759
3,htroisi,241,8.73505,1439,52.15658,2759
4,aimichelle,209,7.57521,1648,59.73179,2759
5,vihangm,190,6.88655,1838,66.61834,2759
6,oazizi000,174,6.30663,2012,72.92497,2759
7,ishanmkh,170,6.16165,2182,79.08663,2759
8,philkuz,155,5.61798,2337,84.70460,2759
9,nserrino,102,3.69699,2439,88.40159,2759
10,yzhao1012,80,2.89960,2519,91.30120,2759
11,NickLanam,40,1.44980,2559,92.75100,2759
12,vishjain,27,0.97862,2586,93.72961,2759
13,CLAassistant,21,0.76115,2607,94.49076,2759
14,JamesMBartlett,19,0.68866,2626,95.17941,2759
15,etep,16,0.57992,2642,95.75933,2759
16,postescu,9,0.32621,2651,96.08554,2759
17,WarpWing,9,0.32621,2660,96.41174,2759
18,pixie-copybara,6,0.21747,2666,96.62921,2759
19,4ss3g4f,5,0.18123,2671,96.81044,2759
20,cobookman,5,0.18123,2676,96.99166,2759
21,hardy4yooz,5,0.18123,2681,97.17289,2759
22,ahunger603,4,0.14498,2685,97.31787,2759
23,1711raggu,3,0.10874,2688,97.42660,2759
24,cyrus-mc,3,0.10874,2691,97.53534,2759
25,DanStadlerNewRelic,3,0.10874,2694,97.64407,2759
26,marinoborges,3,0.10874,2697,97.75281,2759
27,nirvana620,3,0.10874,2700,97.86154,2759
28,ruckc,3,0.10874,2703,97.97028,2759
29,2pk03,2,0.07249,2705,98.04277,2759
30,ermusthofa,2,0.07249,2707,98.11526,2759
31,jagoe,2,0.07249,2709,98.18775,2759
32,jhunt,2,0.07249,2711,98.26024,2759
33,ohkinozomu,2,0.07249,2713,98.33273,2759
34,safarmer,2,0.07249,2715,98.40522,2759
35,shellfu,2,0.07249,2717,98.47771,2759
36,wburnett,2,0.07249,2719,98.55020,2759
37,0x4c4d,1,0.03625,2720,98.58644,2759
38,3Xpl0it3r,1,0.03625,2721,98.62269,2759
39,alejandrodnm,1,0.03625,2722,98.65893,2759
40,atileren,1,0.03625,2723,98.69518,2759
41,codekoala,1,0.03625,2724,98.73142,2759
42,deeco,1,0.03625,2725,98.76767,2759
43,fche,1,0.03625,2726,98.80391,2759
44,HaveFun83,1,0.03625,2727,98.84016,2759
45,JamesAtTensure,1,0.03625,2728,98.87640,2759
46,jpapejr,1,0.03625,2729,98.91265,2759
47,juanitomint,1,0.03625,2730,98.94889,2759
48,kamalrajv,1,0.03625,2731,98.98514,2759
49,kunalparmar,1,0.03625,2732,99.02138,2759
50,narioinc,1,0.03625,2733,99.05763,2759
51,orsinium,1,0.03625,2734,99.09387,2759
52,RaymondSteenvoorden,1,0.03625,2735,99.13012,2759
53,swithinfoote,1,0.03625,2736,99.16636,2759
54,Ultrafenrir,1,0.03625,2737,99.20261,2759
55,woxiang-H,1,0.03625,2738,99.23885,2759
56,wreckedred,1,0.03625,2739,99.27510,2759
