rank_number,actor,contributions,percent,cumulative_sum,cumulative_percent,all_contributions
1,shashankram,503,30.39275,503,30.39275,1655
2,eduser25,140,8.45921,643,38.85196,1655
3,draychev,123,7.43202,766,46.28399,1655
4,snehachhabria,59,3.56495,825,49.84894,1655
5,SanyaKochhar,51,3.08157,876,52.93051,1655
6,phillipgibson,34,2.05438,910,54.98489,1655
7,JoshVanL,20,1.20846,930,56.19335,1655
8,nshankar13,15,0.90634,945,57.09970,1655
9,tapaskapadia,11,0.66465,956,57.76435,1655
10,shalier,9,0.54381,965,58.30816,1655
11,Sheshagiri,7,0.42296,972,58.73112,1655
12,tstilwell91,7,0.42296,979,59.15408,1655
13,rajdhandus,6,0.36254,985,59.51662,1655
14,weibaohui,6,0.36254,991,59.87915,1655
15,evalsocket,5,0.30211,996,60.18127,1655
16,fredstanley,5,0.30211,1001,60.48338,1655
17,Jont828,5,0.30211,1006,60.78550,1655
18,k3rn3l-p4n1c,5,0.30211,1011,61.08761,1655
19,elenaspasovaspasova,4,0.24169,1015,61.32931,1655
20,patricekrakow,4,0.24169,1019,61.57100,1655
21,sriharshaj70,4,0.24169,1023,61.81269,1655
22,alirajabi,2,0.12085,1025,61.93353,1655
23,ross-mcdermott,2,0.12085,1027,62.05438,1655
24,aelmanaa,1,0.06042,1028,62.11480,1655
25,chrisvugrinec,1,0.06042,1029,62.17523,1655
26,cjaliaga,1,0.06042,1030,62.23565,1655
27,EduardoVega,1,0.06042,1031,62.29607,1655
28,exosapp,1,0.06042,1032,62.35650,1655
29,marcusschiesser,1,0.06042,1033,62.41692,1655
30,Redface28,1,0.06042,1034,62.47734,1655
31,UsamaMehboob,1,0.06042,1035,62.53776,1655
32,vramakrishnan,1,0.06042,1036,62.59819,1655
33,Yogendra0Sharma,1,0.06042,1037,62.65861,1655
34,Zheaoli,1,0.06042,1038,62.71903,1655
