rank_number,actor,contributions,percent,cumulative_sum,cumulative_percent,all_contributions
1,raviknox,282,11.12865,282,11.12865,2534
2,oneiro-naut,165,6.51144,447,17.64009,2534
3,seswarrajan,67,2.64404,514,20.28414,2534
4,itscert,53,2.09155,567,22.37569,2534
5,tamilmaran-7,22,0.86819,589,23.24388,2534
6,yasin-cs-ko-ak,20,0.78927,609,24.03315,2534
7,AbhinavCSY,19,0.74980,628,24.78295,2534
8,AshokAccuknox,15,0.59195,643,25.37490,2534
9,Maddy007-maha,13,0.51302,656,25.88792,2534
10,weirdwiz,13,0.51302,669,26.40095,2534
11,deepakcys,12,0.47356,681,26.87451,2534
12,harshaccuknox,9,0.35517,690,27.22968,2534
13,gowtham-dharsan,7,0.27624,697,27.50592,2534
14,vishnusomank,4,0.15785,701,27.66377,2534
15,js038706,3,0.11839,704,27.78216,2534
16,sdxdata,3,0.11839,707,27.90055,2534
17,nandhued,2,0.07893,709,27.97948,2534
18,praveenpds,2,0.07893,711,28.05841,2534
19,saurabhshendye,2,0.07893,713,28.13733,2534
20,srinivasr-accuknox,2,0.07893,715,28.21626,2534
21,abhishekratnam,1,0.03946,716,28.25572,2534
22,asifalix,1,0.03946,717,28.29519,2534
23,it-with-us,1,0.03946,718,28.33465,2534
24,MusaddikAccuKnox,1,0.03946,719,28.37411,2534
25,prithivkrishna,1,0.03946,720,28.41358,2534
26,rohitrishim,1,0.03946,721,28.45304,2534
27,salman-accuknox,1,0.03946,722,28.49250,2534
28,sayantani11,1,0.03946,723,28.53197,2534
29,sinda-accuknox,1,0.03946,724,28.57143,2534
