rank_number,actor,contributions,percent,cumulative_sum,cumulative_percent,all_contributions
1,rchincha,3218,38.07833,3218,38.07833,8451
2,andaaron,1446,17.11040,4664,55.18874,8451
3,peusebiu,821,9.71483,5485,64.90356,8451
4,raulkele,570,6.74476,6055,71.64833,8451
5,shimish2,483,5.71530,6538,77.36363,8451
6,chofnar,235,2.78074,6773,80.14436,8451
7,alexstan12,180,2.12993,6953,82.27429,8451
8,adodon2go,169,1.99976,7122,84.27405,8451
9,rchamarthy,134,1.58561,7256,85.85966,8451
10,ameliamariabreda,127,1.50278,7383,87.36244,8451
11,laurentiuNiculae,80,0.94663,7463,88.30908,8451
12,mbshields,75,0.88747,7538,89.19654,8451
13,bogdanbiv,69,0.81647,7607,90.01302,8451
14,liljenstolpe,65,0.76914,7672,90.78216,8451
15,aokirisaki,64,0.75731,7736,91.53946,8451
16,Andreea-Lupu,58,0.68631,7794,92.22577,8451
17,nicoldr,48,0.56798,7842,92.79375,8451
18,roxanaN,46,0.54431,7888,93.33807,8451
19,tsnaik,41,0.48515,7929,93.82322,8451
20,njiandan1255,32,0.37865,7961,94.20187,8451
21,mikemccracken,22,0.26032,7983,94.46219,8451
22,thesayyn,22,0.26032,8005,94.72252,8451
23,mwopfner,14,0.16566,8019,94.88818,8451
24,rafaeljigau,12,0.14200,8031,95.03017,8451
25,darshilgit,9,0.10650,8040,95.13667,8451
26,pmengelbert,8,0.09466,8048,95.23133,8451
27,slab713,8,0.09466,8056,95.32600,8451
28,arukiidou,6,0.07100,8062,95.39699,8451
29,IonutCraciun,5,0.05916,8067,95.45616,8451
30,rewanthtammana,4,0.04733,8071,95.50349,8451
31,the-maldridge,4,0.04733,8075,95.55082,8451
32,paulsterpu,3,0.03550,8078,95.58632,8451
33,daviesian,2,0.02367,8080,95.60999,8451
34,smoser,2,0.02367,8082,95.63365,8451
35,ad-m,1,0.01183,8083,95.64549,8451
36,hkrpavan,1,0.01183,8084,95.65732,8451
37,sbaroulette-web,1,0.01183,8085,95.66915,8451
38,vinjana,1,0.01183,8086,95.68098,8451
