rank_number,actor,contributions,percent,cumulative_sum,cumulative_percent,all_contributions
1,kflansburg,578,12.24058,578,12.24058,4722
2,rylev,327,6.92503,905,19.16561,4722
3,kate-goldenring,61,1.29183,966,20.45743,4722
4,soenkeliebau,43,0.91063,1009,21.36806,4722
5,DerekStrickland,40,0.84710,1049,22.21516,4722
6,jiayihu,29,0.61415,1078,22.82931,4722
7,david6983,21,0.44473,1099,23.27404,4722
8,brooksmtownsend,16,0.33884,1115,23.61288,4722
9,JesseStutler,15,0.31766,1130,23.93054,4722
10,gdesmott,13,0.27531,1143,24.20584,4722
11,empath-75,11,0.23295,1154,24.43880,4722
12,VishnuJin,11,0.23295,1165,24.67175,4722
13,amar123deep,10,0.21177,1175,24.88352,4722
14,autodidaddict,9,0.19060,1184,25.07412,4722
15,Dortmund-Reus,9,0.19060,1193,25.26472,4722
16,chuiyunjun,7,0.14824,1200,25.41296,4722
17,jose-acevedoflores,7,0.14824,1207,25.56120,4722
18,willemneal,7,0.14824,1214,25.70945,4722
19,siegfriedweber,6,0.12706,1220,25.83651,4722
20,botieking98,5,0.10589,1225,25.94240,4722
21,matsbror,5,0.10589,1230,26.04828,4722
22,Darksonn,4,0.08471,1234,26.13299,4722
23,tot0,3,0.06353,1237,26.19653,4722
24,wangyira,3,0.06353,1240,26.26006,4722
25,drewbailey,2,0.04235,1242,26.30241,4722
26,flyflypeng,2,0.04235,1244,26.34477,4722
27,LifeIsStrange,2,0.04235,1246,26.38712,4722
28,LucioFranco,2,0.04235,1248,26.42948,4722
29,SimonKienzler,2,0.04235,1250,26.47183,4722
30,stevelr,2,0.04235,1252,26.51419,4722
31,toVersus,2,0.04235,1254,26.55654,4722
32,wanglilin0628,2,0.04235,1256,26.59890,4722
33,yanganto,2,0.04235,1258,26.64125,4722
34,cmhamakawa,1,0.02118,1259,26.66243,4722
35,Haegi,1,0.02118,1260,26.68361,4722
36,mayocream,1,0.02118,1261,26.70479,4722
37,MikailBag,1,0.02118,1262,26.72596,4722
38,mkrupczak3,1,0.02118,1263,26.74714,4722
39,moose-consulting,1,0.02118,1264,26.76832,4722
40,syrusakbary,1,0.02118,1265,26.78950,4722
41,TimothyGe,1,0.02118,1266,26.81067,4722
