rank_number,actor,contributions,percent,cumulative_sum,cumulative_percent,all_contributions
1,awzhgw,652,47.41818,652,47.41818,1375
2,shuoranliu,218,15.85455,870,63.27273,1375
3,ZhuZhengyi,123,8.94545,993,72.21818,1375
4,zhuhyc,44,3.20000,1037,75.41818,1375
5,Vivian7755,39,2.83636,1076,78.25455,1375
6,wding109,32,2.32727,1108,80.58182,1375
7,skypigltp,28,2.03636,1136,82.61818,1375
8,containerfs,24,1.74545,1160,84.36364,1375
9,chengyu-l,14,1.01818,1174,85.38182,1375
10,dbpaul,13,0.94545,1187,86.32727,1375
11,jzeng4,13,0.94545,1200,87.27273,1375
12,halleyshx,8,0.58182,1208,87.85455,1375
13,ekaakurniawan,7,0.50909,1215,88.36364,1375
14,mervinkid,7,0.50909,1222,88.87273,1375
15,wenjia322,6,0.43636,1228,89.30909,1375
16,fossabot,5,0.36364,1233,89.67273,1375
17,heidawei,5,0.36364,1238,90.03636,1375
18,littlejiajia322,4,0.29091,1242,90.32727,1375
19,oylx,4,0.29091,1246,90.61818,1375
20,sjzlsr,4,0.29091,1250,90.90909,1375
21,ssscottt,3,0.21818,1253,91.12727,1375
22,daiyoung,2,0.14545,1255,91.27273,1375
23,zhengyi,2,0.14545,1257,91.41818,1375
24,znlstar,2,0.14545,1259,91.56364,1375
25,1032120121,1,0.07273,1260,91.63636,1375
26,chpwu470,1,0.07273,1261,91.70909,1375
27,jsonkey,1,0.07273,1262,91.78182,1375
28,yangyang919,1,0.07273,1263,91.85455,1375
