rank_number,actor,contributions,percent,cumulative_sum,cumulative_percent,all_contributions
1,lstocchi,332,5.31200,332,5.31200,6250
2,testforstephen,260,4.16000,592,9.47200,6250
3,andxu,163,2.60800,755,12.08000,6250
4,shreyu86,126,2.01600,881,14.09600,6250
5,kyliel,61,0.97600,942,15.07200,6250
6,amsoedal,45,0.72000,987,15.79200,6250
7,shreyaskarnik,32,0.51200,1019,16.30400,6250
8,songkaiape,32,0.51200,1051,16.81600,6250
9,Tatsinnit,25,0.40000,1076,17.21600,6250
10,sallyur,24,0.38400,1100,17.60000,6250
11,daniv-msft,21,0.33600,1121,17.93600,6250
12,evidolob,20,0.32000,1141,18.25600,6250
13,gorkem,19,0.30400,1160,18.56000,6250
14,cmeyertons,17,0.27200,1177,18.83200,6250
15,akaroml,15,0.24000,1192,19.07200,6250
16,tedchamb,14,0.22400,1206,19.29600,6250
17,ederst,13,0.20800,1219,19.50400,6250
18,bfitzpat,11,0.17600,1230,19.68000,6250
19,sandipchitale,11,0.17600,1241,19.85600,6250
20,cforce,10,0.16000,1251,20.01600,6250
21,loligans,10,0.16000,1261,20.17600,6250
22,aelij,9,0.14400,1270,20.32000,6250
23,meeech,9,0.14400,1279,20.46400,6250
24,ahmetgeymen,8,0.12800,1287,20.59200,6250
25,d4nyll,8,0.12800,1295,20.72000,6250
26,dacapoday,8,0.12800,1303,20.84800,6250
27,dgolovin,8,0.12800,1311,20.97600,6250
28,earlcoder,8,0.12800,1319,21.10400,6250
29,ivolzhevbt,8,0.12800,1327,21.23200,6250
30,JohnGalt1717,8,0.12800,1335,21.36000,6250
31,mattjanson,8,0.12800,1343,21.48800,6250
32,thernstig,8,0.12800,1351,21.61600,6250
33,amirschw,7,0.11200,1358,21.72800,6250
34,dariuszbz,7,0.11200,1365,21.84000,6250
35,derekyle,7,0.11200,1372,21.95200,6250
36,dnegrisolli,7,0.11200,1379,22.06400,6250
37,evanlouie,7,0.11200,1386,22.17600,6250
38,yehiyam,7,0.11200,1393,22.28800,6250
39,alexreg,6,0.09600,1399,22.38400,6250
40,chrmarti,6,0.09600,1405,22.48000,6250
