rank_number,actor,contributions,percent,cumulative_sum,cumulative_percent,all_contributions
1,ianvernon,19041,8.53439,19041,8.53439,223109
2,raybejjani,6101,2.73454,25142,11.26893,223109
3,gandro,4479,2.00754,29621,13.27647,223109
4,jrfastab,3238,1.45131,32859,14.72778,223109
5,michi-covalent,2446,1.09633,35305,15.82410,223109
6,manalibhutiyani,2435,1.09139,37740,16.91550,223109
7,Rolinh,2000,0.89642,39740,17.81192,223109
8,aditighag,1681,0.75344,41421,18.56536,223109
9,jibi,1550,0.69473,42971,19.26009,223109
10,fristonio,1291,0.57864,44262,19.83873,223109
11,rolinh,1040,0.46614,45302,20.30487,223109
12,Weil0ng,895,0.40115,46197,20.70602,223109
13,glibsm,805,0.36081,47002,21.06683,223109
14,yandzee,706,0.31644,47708,21.38327,223109
15,kaworu,573,0.25683,48281,21.64010,223109
16,geakstr,522,0.23397,48803,21.87406,223109
17,soumynathan,485,0.21738,49288,22.09144,223109
18,ashwinp,401,0.17973,49689,22.27118,223109
19,seanmwinn,386,0.17301,50075,22.44419,223109
20,krishgobinath,346,0.15508,50421,22.59927,223109
21,kAworu,339,0.15194,50760,22.75121,223109
22,Jianlin-lv,307,0.13760,51067,22.88881,223109
23,genbit,297,0.13312,51364,23.02193,223109
24,jaffcheng,273,0.12236,51637,23.14429,223109
25,iffyio,249,0.11160,51886,23.25590,223109
26,techcet,244,0.10936,52130,23.36526,223109
27,joamaki,243,0.10892,52373,23.47418,223109
28,florianl,220,0.09861,52593,23.57278,223109
29,ackerman80,203,0.09099,52796,23.66377,223109
30,ciliumbot,182,0.08157,52978,23.74534,223109
31,MasterZ40,169,0.07575,53147,23.82109,223109
32,h3llix,164,0.07351,53311,23.89460,223109
33,ap4y,154,0.06902,53465,23.96362,223109
34,mmat11,154,0.06902,53619,24.03265,223109
35,amreshakim,151,0.06768,53770,24.10033,223109
36,brandshaide,130,0.05827,53900,24.15860,223109
37,gvidon,126,0.05647,54026,24.21507,223109
38,liuyuan10,118,0.05289,54144,24.26796,223109
39,brycekahle,103,0.04617,54247,24.31412,223109
40,vannyle,101,0.04527,54348,24.35939,223109
41,ruigulala,94,0.04213,54442,24.40153,223109
42,romanspb80,93,0.04168,54535,24.44321,223109
43,xinyuannn,91,0.04079,54626,24.48400,223109
44,zeffron,82,0.03675,54708,24.52075,223109
