rank_number,actor,contributions,percent,cumulative_sum,cumulative_percent,all_contributions
1,jankaspar,1225,14.19631,1225,14.19631,8629
2,severinson,1032,11.95967,2257,26.15599,8629
3,carlocamurri,955,11.06733,3212,37.22332,8629
4,kannon92,620,7.18507,3832,44.40839,8629
5,d80tb7,612,7.09236,4444,51.50075,8629
6,theAntiYeti,271,3.14057,4715,54.64133,8629
7,Sharpz7,211,2.44524,4926,57.08657,8629
8,dejanzele,178,2.06281,5104,59.14938,8629
9,steffnova,168,1.94692,5272,61.09630,8629
10,richscott,121,1.40225,5393,62.49855,8629
11,andrewpcone,74,0.85757,5467,63.35612,8629
12,c-rindi,68,0.78804,5535,64.14417,8629
13,ljubon,62,0.71851,5597,64.86267,8629
14,samclark,61,0.70692,5658,65.56959,8629
15,rankindaveyg,55,0.63739,5713,66.20698,8629
16,dans77777,41,0.47514,5754,66.68212,8629
17,dave-gantenbein,29,0.33608,5783,67.01819,8629
18,ericjohnsohnisc,22,0.25495,5805,67.27315,8629
19,Debiday,16,0.18542,5821,67.45857,8629
20,owenthomas17,15,0.17383,5836,67.63240,8629
21,AgataGans,10,0.11589,5846,67.74829,8629
22,Kotwic4,10,0.11589,5856,67.86418,8629
23,76creates,7,0.08112,5863,67.94530,8629
24,svc-oeg-aws2github,6,0.06953,5869,68.01483,8629
25,kindyluv,5,0.05794,5874,68.07278,8629
26,arashid290,4,0.04636,5878,68.11913,8629
27,beingamarnath,4,0.04636,5882,68.16549,8629
28,pavlovic-ivan,4,0.04636,5886,68.21184,8629
29,dannyfriar,2,0.02318,5888,68.23502,8629
30,damiansol,1,0.01159,5889,68.24661,8629
31,fellhorn,1,0.01159,5890,68.25820,8629
32,GROpenSourceRO,1,0.01159,5891,68.26979,8629
33,lucwillems,1,0.01159,5892,68.28138,8629
34,mfkl,1,0.01159,5893,68.29297,8629
35,michelsumbul,1,0.01159,5894,68.30455,8629
36,rgr21,1,0.01159,5895,68.31614,8629
37,sapk,1,0.01159,5896,68.32773,8629
38,solstudios-zz,1,0.01159,5897,68.33932,8629
