rank_number,actor,contributions,percent,cumulative_sum,cumulative_percent,all_contributions
1,cleverhu,100,5.29381,100,5.29381,1889
2,ycsk02,81,4.28798,181,9.58179,1889
3,wuyingjun-lucky,64,3.38804,245,12.96983,1889
4,RuliXu,56,2.96453,301,15.93436,1889
5,luozhengtest,25,1.32345,326,17.25781,1889
6,yankay,20,1.05876,346,18.31657,1889
7,huoyinghao,19,1.00582,365,19.32239,1889
8,liuzouzou,19,1.00582,384,20.32822,1889
9,qiuming520,17,0.89995,401,21.22816,1889
10,liangyongzhenya,11,0.58232,412,21.81048,1889
11,hanweisen,8,0.42350,420,22.23399,1889
12,PiotrLewandowski323,8,0.42350,428,22.65749,1889
13,crazymad-tools,7,0.37057,435,23.02806,1889
14,feeltimeQ,7,0.37057,442,23.39862,1889
15,scydas,7,0.37057,449,23.76919,1889
16,chaunceyjiang,4,0.21175,453,23.98094,1889
17,AJ-X,3,0.15881,456,24.13976,1889
18,lsq645599166,2,0.10588,458,24.24563,1889
19,ClerverHu,1,0.05294,459,24.29857,1889
20,gssjl2008,1,0.05294,460,24.35151,1889
21,scyds,1,0.05294,461,24.40445,1889
22,wilsonwu,1,0.05294,462,24.45738,1889
23,yyzxw,1,0.05294,463,24.51032,1889
