rank_number,actor,contributions,percent,cumulative_sum,cumulative_percent,all_contributions
1,rsoletob,41,0.39717,41,0.39717,10323
2,adrianlop,29,0.28093,70,0.67810,10323
3,RichardLindhout,27,0.26155,97,0.93965,10323
4,summerwind,24,0.23249,121,1.17214,10323
5,furuholm,23,0.22280,144,1.39494,10323
6,SongGithub,22,0.21312,166,1.60806,10323
7,candlerb,21,0.20343,187,1.81149,10323
8,scotthew1,21,0.20343,208,2.01492,10323
9,justin-slowik,20,0.19374,228,2.20866,10323
10,yawboateng,20,0.19374,248,2.40240,10323
11,xeonx,19,0.18406,267,2.58646,10323
12,zicklag,19,0.18406,286,2.77051,10323
13,paroque28,18,0.17437,304,2.94488,10323
14,TelanJ,17,0.16468,321,3.10956,10323
15,veily,17,0.16468,338,3.27424,10323
16,dpacierpnik,15,0.14531,353,3.41955,10323
17,fjbsantiago,15,0.14531,368,3.56486,10323
18,MarcDufresne,15,0.14531,383,3.71016,10323
19,mdbraber,15,0.14531,398,3.85547,10323
20,OwenTuz,15,0.14531,413,4.00077,10323
21,stongo,15,0.14531,428,4.14608,10323
22,meenakshi123,14,0.13562,442,4.28170,10323
23,tylercloke,14,0.13562,456,4.41732,10323
24,tanmaykm,13,0.12593,469,4.54325,10323
25,Teeed,13,0.12593,482,4.66919,10323
26,LanceH,12,0.11625,494,4.78543,10323
27,neumino,12,0.11625,506,4.90168,10323
28,snowzach,12,0.11625,518,5.01792,10323
29,cappyzawa,11,0.10656,529,5.12448,10323
30,givia,11,0.10656,540,5.23104,10323
31,mkontani,11,0.10656,551,5.33760,10323
32,rlagutinhub,11,0.10656,562,5.44415,10323
33,cpswan,10,0.09687,572,5.54102,10323
34,deric,10,0.09687,582,5.63790,10323
35,fishioon,10,0.09687,592,5.73477,10323
36,jmspring,10,0.09687,602,5.83164,10323
37,Joematpal,10,0.09687,612,5.92851,10323
38,momokatte,10,0.09687,622,6.02538,10323
39,mvdkleijn,10,0.09687,632,6.12225,10323
40,pbochynski,10,0.09687,642,6.21912,10323
41,tuwid,10,0.09687,652,6.31599,10323
42,AlbanSeurat,9,0.08718,661,6.40318,10323
43,babariviere,9,0.08718,670,6.49036,10323
44,gerson24,9,0.08718,679,6.57755,10323
45,likunbyl,9,0.08718,688,6.66473,10323
46,ppolicherla,9,0.08718,697,6.75191,10323
47,set321go,9,0.08718,706,6.83910,10323
48,zxdzxd,9,0.08718,715,6.92628,10323
49,hainesc,8,0.07750,723,7.00378,10323
50,jainh,8,0.07750,731,7.08127,10323
51,jenningsloy318,8,0.07750,739,7.15877,10323
52,jwmaag,8,0.07750,747,7.23627,10323
53,onatm,8,0.07750,755,7.31377,10323
54,roffe,8,0.07750,763,7.39126,10323
55,stevendanna,8,0.07750,771,7.46876,10323
56,ChienHuey,7,0.06781,778,7.53657,10323
57,jfrabaute,7,0.06781,785,7.60438,10323
58,kalinon,7,0.06781,792,7.67219,10323
59,ktravis,7,0.06781,799,7.74000,10323
60,maksd,7,0.06781,806,7.80781,10323
61,tkleczek,7,0.06781,813,7.87562,10323
62,totahuanocotl,7,0.06781,820,7.94343,10323
63,wyattanderson,7,0.06781,827,8.01124,10323
64,zihaoyu,7,0.06781,834,8.07905,10323
65,devonbarrett,6,0.05812,840,8.13717,10323
66,DusanKasan,6,0.05812,846,8.19529,10323
67,eohtake,6,0.05812,852,8.25341,10323
68,fanux,6,0.05812,858,8.31154,10323
69,gergo-nyiro-oi,6,0.05812,864,8.36966,10323
70,jhuntoo,6,0.05812,870,8.42778,10323
71,jimmythedog,6,0.05812,876,8.48591,10323
72,joshadambell,6,0.05812,882,8.54403,10323
73,jungziege,6,0.05812,888,8.60215,10323
74,Kydybets,6,0.05812,894,8.66027,10323
75,mabushey,6,0.05812,900,8.71840,10323
76,Martin-Weiss,6,0.05812,906,8.77652,10323
77,miguelcubillo,6,0.05812,912,8.83464,10323
78,mxey,6,0.05812,918,8.89276,10323
79,ozanichkovsky,6,0.05812,924,8.95089,10323
80,primeroz,6,0.05812,930,9.00901,10323
81,riupie,6,0.05812,936,9.06713,10323
82,sdollison,6,0.05812,942,9.12525,10323
83,tuyenpm9,6,0.05812,948,9.18338,10323
84,anthonator,5,0.04844,953,9.23181,10323
85,danieldaeschle,5,0.04844,958,9.28025,10323
86,eroji,5,0.04844,963,9.32868,10323
87,fforootd,5,0.04844,968,9.37712,10323
88,fmotrifork,5,0.04844,973,9.42555,10323
89,gmgreg,5,0.04844,978,9.47399,10323
90,janekolszak,5,0.04844,983,9.52243,10323
91,JerrySunWRS,5,0.04844,988,9.57086,10323
92,juanjovazquez,5,0.04844,993,9.61930,10323
93,lhotrifork,5,0.04844,998,9.66773,10323
94,maltevogl,5,0.04844,1003,9.71617,10323
95,micemuni,5,0.04844,1008,9.76460,10323
96,mvoelske,5,0.04844,1013,9.81304,10323
97,NickLavrov,5,0.04844,1018,9.86147,10323
98,PeopleRange,5,0.04844,1023,9.90991,10323
99,publicvirtualvoid,5,0.04844,1028,9.95835,10323
100,rudyzhou2,5,0.04844,1033,10.00678,10323
101,schizoid90,5,0.04844,1038,10.05522,10323
102,sercand,5,0.04844,1043,10.10365,10323
103,sockmister,5,0.04844,1048,10.15209,10323
104,teh,5,0.04844,1053,10.20052,10323
105,theobouwman,5,0.04844,1058,10.24896,10323
106,tpdownes,5,0.04844,1063,10.29739,10323
107,waterdudu,5,0.04844,1068,10.34583,10323
108,bhartiH15,4,0.03875,1072,10.38458,10323
109,bkleef,4,0.03875,1076,10.42333,10323
110,Brahmasmi,4,0.03875,1080,10.46207,10323
111,brondum,4,0.03875,1084,10.50082,10323
112,davidyum,4,0.03875,1088,10.53957,10323
113,dkess,4,0.03875,1092,10.57832,10323
114,dkuerner,4,0.03875,1096,10.61707,10323
115,ereOn,4,0.03875,1100,10.65582,10323
116,ffdybuster,4,0.03875,1104,10.69457,10323
117,flarno11,4,0.03875,1108,10.73331,10323
118,HankTheCrank,4,0.03875,1112,10.77206,10323
119,ingopansa,4,0.03875,1116,10.81081,10323
120,jiosec,4,0.03875,1120,10.84956,10323
121,jmwilkinson,4,0.03875,1124,10.88831,10323
122,jseadragon,4,0.03875,1128,10.92706,10323
123,kepkin,4,0.03875,1132,10.96580,10323
124,LEW21,4,0.03875,1136,11.00455,10323
125,lihkin213,4,0.03875,1140,11.04330,10323
126,marcosterland,4,0.03875,1144,11.08205,10323
127,melignus,4,0.03875,1148,11.12080,10323
128,nikolajbrinch,4,0.03875,1152,11.15955,10323
129,paul-theorem,4,0.03875,1156,11.19830,10323
130,phiremande,4,0.03875,1160,11.23704,10323
131,pwhittlesea,4,0.03875,1164,11.27579,10323
132,rezagh2,4,0.03875,1168,11.31454,10323
133,roguePanda,4,0.03875,1172,11.35329,10323
134,sdarwin,4,0.03875,1176,11.39204,10323
135,serhiimakogon,4,0.03875,1180,11.43079,10323
136,sujithvs74,4,0.03875,1184,11.46953,10323
137,tburko,4,0.03875,1188,11.50828,10323
138,wiliamsouza,4,0.03875,1192,11.54703,10323
139,Zakjholt,4,0.03875,1196,11.58578,10323
140,abdulsalama,3,0.02906,1199,11.61484,10323
141,adebisi-fa,3,0.02906,1202,11.64390,10323
142,akshatprakash,3,0.02906,1205,11.67296,10323
143,AlexanderMann,3,0.02906,1208,11.70202,10323
144,AlexandreRoba,3,0.02906,1211,11.73109,10323
145,anirvanr,3,0.02906,1214,11.76015,10323
146,aryzle,3,0.02906,1217,11.78921,10323
147,billgo,3,0.02906,1220,11.81827,10323
148,cgilling,3,0.02906,1223,11.84733,10323
149,chetnuy,3,0.02906,1226,11.87639,10323
150,cybrwshl,3,0.02906,1229,11.90545,10323
151,davedastrange,3,0.02906,1232,11.93452,10323
152,derekjwilliams,3,0.02906,1235,11.96358,10323
153,dskatz,3,0.02906,1238,11.99264,10323
154,evanluc,3,0.02906,1241,12.02170,10323
155,fajran,3,0.02906,1244,12.05076,10323
156,forsberg,3,0.02906,1247,12.07982,10323
157,FOTempel,3,0.02906,1250,12.10888,10323
158,framillien,3,0.02906,1253,12.13794,10323
159,freefood89,3,0.02906,1256,12.16701,10323
160,grailsweb,3,0.02906,1259,12.19607,10323
161,ibazulic,3,0.02906,1262,12.22513,10323
162,ibloat,3,0.02906,1265,12.25419,10323
163,jacopofar,3,0.02906,1268,12.28325,10323
164,jap1968,3,0.02906,1271,12.31231,10323
165,Kannan2020,3,0.02906,1274,12.34137,10323
166,kanor1306,3,0.02906,1277,12.37043,10323
167,Keerthana2496,3,0.02906,1280,12.39950,10323
168,l0n3r4n83r,3,0.02906,1283,12.42856,10323
169,lbvffvbl,3,0.02906,1286,12.45762,10323
170,manhdaovan,3,0.02906,1289,12.48668,10323
171,matthubb,3,0.02906,1292,12.51574,10323
172,melosalz,3,0.02906,1295,12.54480,10323
173,Morriz,3,0.02906,1298,12.57386,10323
174,oakad,3,0.02906,1301,12.60293,10323
175,panoti,3,0.02906,1304,12.63199,10323
176,piotrmsc,3,0.02906,1307,12.66105,10323
177,praveendhac,3,0.02906,1310,12.69011,10323
178,preston,3,0.02906,1313,12.71917,10323
179,reggie-k,3,0.02906,1316,12.74823,10323
180,richet,3,0.02906,1319,12.77729,10323
181,sdrozdkov,3,0.02906,1322,12.80635,10323
182,sgir,3,0.02906,1325,12.83542,10323
183,Sharma-Rajat,3,0.02906,1328,12.86448,10323
184,simonmacklin,3,0.02906,1331,12.89354,10323
185,tanushree-sharma-98,3,0.02906,1334,12.92260,10323
186,techknowlogick,3,0.02906,1337,12.95166,10323
187,thesuperzapper,3,0.02906,1340,12.98072,10323
188,triddell,3,0.02906,1343,13.00978,10323
189,Victoryship,3,0.02906,1346,13.03885,10323
190,vniche,3,0.02906,1349,13.06791,10323
191,voki,3,0.02906,1352,13.09697,10323
192,zyren88,3,0.02906,1355,13.12603,10323
193,acarsercan,2,0.01937,1357,13.14540,10323
194,accurics,2,0.01937,1359,13.16478,10323
195,alexismaior,2,0.01937,1361,13.18415,10323
196,AlexMorreale,2,0.01937,1363,13.20353,10323
