rank_number,actor,contributions,percent,cumulative_sum,cumulative_percent,all_contributions
1,amanbha,2468,4.15041,2468,4.15041,59464
2,wcs1only,2227,3.74512,4695,7.89553,59464
3,AaronCrawfis,2157,3.62740,6852,11.52294,59464
4,mukundansundar,1870,3.14476,8722,14.66770,59464
5,shalabhms,1559,2.62175,10281,17.28945,59464
6,orizohar,1518,2.55281,11799,19.84226,59464
7,msfussell,1486,2.49899,13285,22.34125,59464
8,LMWF,1195,2.00962,14480,24.35087,59464
9,vinayada1,1162,1.95412,15642,26.30499,59464
10,pruthvidhodda,806,1.35544,16448,27.66043,59464
11,berndverst,673,1.13178,17121,28.79221,59464
12,jjcollinge,556,0.93502,17677,29.72723,59464
13,CodeMonkeyLeet,515,0.86607,18192,30.59330,59464
14,halspang,461,0.77526,18653,31.36856,59464
15,1046102779,318,0.53478,18971,31.90334,59464
16,greenie-msft,285,0.47928,19256,32.38262,59464
17,RicardoNiepel,265,0.44565,19521,32.82827,59464
18,XavierGeerinck,195,0.32793,19716,33.15620,59464
19,Haishi2016,189,0.31784,19905,33.47403,59464
20,jigargandhi,186,0.31279,20091,33.78683,59464
21,beiwei30,182,0.30607,20273,34.09290,59464
22,Taction,178,0.29934,20451,34.39224,59464
23,willdavsmith,169,0.28421,20620,34.67644,59464
24,DarqueWarrior,161,0.27075,20781,34.94719,59464
25,willtsai,145,0.24385,20926,35.19104,59464
26,fjvela,117,0.19676,21043,35.38780,59464
27,tanvigour,116,0.19508,21159,35.58287,59464
28,newbe36524,106,0.17826,21265,35.76113,59464
29,akkie,97,0.16312,21362,35.92426,59464
30,amolenk,97,0.16312,21459,36.08738,59464
31,ItalyPaleAle,96,0.16144,21555,36.24882,59464
32,ksivamuthu,94,0.15808,21649,36.40690,59464
33,georgestevens99,92,0.15472,21741,36.56162,59464
34,chinzhiweiblank,91,0.15303,21832,36.71465,59464
35,ryanvolum,87,0.14631,21919,36.86096,59464
36,javageek79,80,0.13454,21999,36.99549,59464
37,shaggygi,77,0.12949,22076,37.12498,59464
38,abogdanov37,76,0.12781,22152,37.25279,59464
39,codeputer,76,0.12781,22228,37.38060,59464
40,lynn-orrell,75,0.12613,22303,37.50673,59464
41,emptymalei,72,0.12108,22375,37.62781,59464
42,yittg,70,0.11772,22445,37.74553,59464
43,fbeltrao,66,0.11099,22511,37.85652,59464
44,cshi0,65,0.10931,22576,37.96583,59464
45,dybxin,64,0.10763,22640,38.07346,59464
46,luckyxiaoqiang,64,0.10763,22704,38.18108,59464
47,juazasan,61,0.10258,22765,38.28367,59464
48,AndresRoblesMX,60,0.10090,22825,38.38457,59464
49,a-elsheikh,59,0.09922,22884,38.48379,59464
50,xiazuojie,59,0.09922,22943,38.58301,59464
51,mthmulders,58,0.09754,23001,38.68055,59464
52,cvictory,57,0.09586,23058,38.77640,59464
53,doddgu,57,0.09586,23115,38.87226,59464
54,LukePammant,56,0.09417,23171,38.96643,59464
