rank_number,actor,contributions,percent,cumulative_sum,cumulative_percent,all_contributions
1,quinton-hoole,6783,0.16751,6783,0.16751,4049424
2,tanjunchen,3009,0.07431,9792,0.24181,4049424
3,soltanmm,2093,0.05169,11885,0.29350,4049424
4,hhkbp2,2062,0.05092,13947,0.34442,4049424
5,corneliusweig,1847,0.04561,15794,0.39003,4049424
6,dthomson25,1829,0.04517,17623,0.43520,4049424
7,M00nF1sh,1461,0.03608,19084,0.47128,4049424
8,Adirio,1375,0.03396,20459,0.50523,4049424
9,thelinuxfoundation,1270,0.03136,21729,0.53659,4049424
10,jwangyangls,1142,0.02820,22871,0.56480,4049424
11,oke-py,1001,0.02472,23872,0.58952,4049424
13,sanjaypujare,971,0.02398,25835,0.63799,4049424
14,TravisBuddy,968,0.02390,26803,0.66190,4049424
15,kennytm,949,0.02344,27752,0.68533,4049424
16,jannfis,903,0.02230,28655,0.70763,4049424
17,hwdef,794,0.01961,29449,0.72724,4049424
18,sarabala1979,777,0.01919,30226,0.74643,4049424
19,rrati,716,0.01768,30942,0.76411,4049424
20,shrinandj,683,0.01687,31625,0.78098,4049424
21,yuxiaobo96,670,0.01655,32295,0.79752,4049424
22,xaleeks,661,0.01632,32956,0.81384,4049424
23,CLAassistant,629,0.01553,33585,0.82938,4049424
24,zhouqiang-cl,574,0.01417,34159,0.84355,4049424
25,5kbpers,540,0.01334,34699,0.85689,4049424
26,cpu100,521,0.01287,35220,0.86975,4049424
27,gongguan,518,0.01279,35738,0.88255,4049424
28,thompsonja,494,0.01220,36232,0.89474,4049424
29,LuckySB,493,0.01217,36725,0.90692,4049424
30,slinkydeveloper,485,0.01198,37210,0.91890,4049424
31,Jefftree,480,0.01185,37690,0.93075,4049424
32,christinevblum,479,0.01183,38169,0.94258,4049424
33,g-easy,477,0.01178,38646,0.95436,4049424
34,Little-Wallace,463,0.01143,39109,0.96579,4049424
35,mfanjie,449,0.01109,39558,0.97688,4049424
36,BobyMCbobs,446,0.01101,40004,0.98789,4049424
37,jfbai,434,0.01072,40438,0.99861,4049424
