rank_number,actor,contributions,percent,cumulative_sum,cumulative_percent,all_contributions
1,akien-mga,77408,23.37156,77408,23.37156,331206
2,Calinou,14154,4.27347,91562,27.64503,331206
3,reduz,12170,3.67445,103732,31.31948,331206
4,bojidar-bg,5826,1.75903,109558,33.07851,331206
5,neikeq,5054,1.52594,114612,34.60445,331206
6,vnen,5044,1.52292,119656,36.12736,331206
7,KoBeWi,4701,1.41936,124357,37.54672,331206
8,mhilbrunner,4346,1.31217,128703,38.85890,331206
9,Zylann,4141,1.25028,132844,40.10918,331206
10,aaronfranke,4076,1.23065,136920,41.33983,331206
11,groud,3991,1.20499,140911,42.54482,331206
12,clayjohn,3895,1.17601,144806,43.72083,331206
13,volzhs,3393,1.02444,148199,44.74526,331206
14,Chaosus,3232,0.97583,151431,45.72109,331206
15,YeldhamDev,2728,0.82366,154159,46.54475,331206
16,Noshyaar,2351,0.70983,156510,47.25458,331206
17,kubecz3k,2209,0.66696,158719,47.92154,331206
18,Xrayez,2155,0.65065,160874,48.57219,331206
19,NathanLovato,2150,0.64914,163024,49.22133,331206
20,hpvb,2148,0.64854,165172,49.86987,331206
21,Faless,2139,0.64582,167311,50.51569,331206
22,RandomShaper,2099,0.63374,169410,51.14944,331206
23,fire,2091,0.63133,171501,51.78076,331206
24,cbscribe,2066,0.62378,173567,52.40455,331206
25,bruvzg,1785,0.53894,175352,52.94349,331206
26,BastiaanOlij,1745,0.52686,177097,53.47035,331206
27,willnationsdev,1723,0.52022,178820,53.99057,331206
28,qarmin,1695,0.51177,180515,54.50233,331206
29,AndreaCatania,1653,0.49909,182168,55.00142,331206
30,eon-s,1652,0.49878,183820,55.50020,331206
31,toger5,1594,0.48127,185414,55.98147,331206
32,tagcup,1580,0.47704,186994,56.45852,331206
33,karroffel,1517,0.45802,188511,56.91654,331206
34,Zireael07,1485,0.44836,189996,57.36490,331206
35,djrm,1404,0.42391,191400,57.78881,331206
36,madmiraal,1121,0.33846,192521,58.12727,331206
37,Hinsbart,1111,0.33544,193632,58.46271,331206
38,pouleyKetchoupp,1077,0.32518,194709,58.78788,331206
39,avencherus,1065,0.32155,195774,59.10944,331206
40,lawnjelly,1061,0.32034,196835,59.42978,331206
41,marcelofg55,1017,0.30706,197852,59.73684,331206
42,Geequlim,978,0.29528,198830,60.03213,331206
43,guilhermefelipecgs,955,0.28834,199785,60.32047,331206
44,mjtorn,951,0.28713,200736,60.60760,331206
45,StraToN,938,0.28321,201674,60.89081,331206
46,Jason0214,905,0.27324,202579,61.16405,331206
47,AlexHolly,841,0.25392,203420,61.41797,331206
48,fleskesvor,801,0.24184,204221,61.65981,331206
49,m4gr3d,800,0.24154,205021,61.90135,331206
50,eska014,768,0.23188,205789,62.13323,331206
51,mysticfall,726,0.21920,206515,62.35243,331206
52,MarianoGnu,719,0.21709,207234,62.56952,331206
53,Paulb23,706,0.21316,207940,62.78268,331206
54,LikeLakers2,689,0.20803,208629,62.99071,331206
55,blurymind,685,0.20682,209314,63.19753,331206
56,golddotasksquestions,663,0.20018,209977,63.39770,331206
57,poke1024,654,0.19746,210631,63.59516,331206
58,Anutrix,651,0.19655,211282,63.79172,331206
59,punto-,640,0.19323,211922,63.98495,331206
60,capnm,634,0.19142,212556,64.17637,331206
61,slapin,626,0.18901,213182,64.36538,331206
62,girng,622,0.18780,213804,64.55318,331206
63,ThakeeNathees,587,0.17723,214391,64.73041,331206
64,Ranoller,584,0.17633,214975,64.90673,331206
65,skyace65,563,0.16998,215538,65.07672,331206
66,Jummit,535,0.16153,216073,65.23825,331206
67,NathanWarden,534,0.16123,216607,65.39948,331206
68,Naryosha,512,0.15459,217119,65.55407,331206
69,nunodonato,491,0.14825,217610,65.70231,331206
70,pycbouh,484,0.14613,218094,65.84844,331206
71,LinuxUserGD,473,0.14281,218567,65.99126,331206
72,mrcdk,467,0.14100,219034,66.13226,331206
73,swarnimarun,465,0.14040,219499,66.27265,331206
74,TheDuriel,457,0.13798,219956,66.41063,331206
75,QbieShay,456,0.13768,220412,66.54831,331206
76,endragor,450,0.13587,220862,66.68418,331206
77,TwistedTwigleg,439,0.13255,221301,66.81672,331206
78,SuperUserNameMan,426,0.12862,221727,66.94535,331206
79,SaracenOne,425,0.12832,222152,67.07366,331206
80,timoschwarzer,423,0.12772,222575,67.20138,331206
81,JFonS,414,0.12500,222989,67.32638,331206
82,n-pigeon,414,0.12500,223403,67.45137,331206
83,JuanDidNothingWrong4,408,0.12319,223811,67.57456,331206
84,Rubonnek,403,0.12168,224214,67.69624,331206
85,sdfgeoff,400,0.12077,224614,67.81701,331206
86,zaksnet,400,0.12077,225014,67.93778,331206
87,RevoluPowered,396,0.11956,225410,68.05734,331206
88,timothyqiu,388,0.11715,225798,68.17449,331206
89,DualMatrix,384,0.11594,226182,68.29043,331206
90,Shadowblitz16,380,0.11473,226562,68.40516,331206
91,Sslaxx,372,0.11232,226934,68.51748,331206
92,touilleMan,372,0.11232,227306,68.62980,331206
93,IronicallySerious,362,0.10930,227668,68.73909,331206
94,EricEzaM,359,0.10839,228027,68.84748,331206
95,RayKoopa,351,0.10598,228378,68.95346,331206
