rank_number,actor,contributions,percent,cumulative_sum,cumulative_percent,all_contributions
1,lfbdev,849,12.49816,849,12.49816,6793
2,KeHaohaoke,449,6.60975,1298,19.10791,6793
3,aFlyBird0,173,2.54674,1471,21.65464,6793
4,imxw,139,2.04622,1610,23.70087,6793
5,iyear,95,1.39850,1705,25.09937,6793
6,hxcGit,76,1.11880,1781,26.21817,6793
7,summingyu,45,0.66245,1826,26.88061,6793
8,prodanlabs,29,0.42691,1855,27.30752,6793
9,shubham-cmyk,29,0.42691,1884,27.73443,6793
10,linuxtmty,20,0.29442,1904,28.02885,6793
11,huang12zheng,19,0.27970,1923,28.30855,6793
12,lennyluosz,15,0.22082,1938,28.52937,6793
13,basicthinker,14,0.20609,1952,28.73546,6793
14,warren830,13,0.19137,1965,28.92684,6793
15,yclchuxue,13,0.19137,1978,29.11821,6793
16,aeinrw,11,0.16193,1989,29.28014,6793
17,Esonhugh,8,0.11777,1997,29.39791,6793
18,lyleshaw,6,0.08833,2003,29.48624,6793
19,rxhuster,6,0.08833,2009,29.57456,6793
20,wzymumon,6,0.08833,2015,29.66289,6793
21,mangoGoForward,5,0.07361,2020,29.73649,6793
22,azhsmesos,4,0.05888,2024,29.79538,6793
23,byene0923,3,0.04416,2027,29.83954,6793
24,DunyuSong,3,0.04416,2030,29.88370,6793
25,gb96,3,0.04416,2033,29.92787,6793
26,mamercad,3,0.04416,2036,29.97203,6793
27,Ushuaiaff,3,0.04416,2039,30.01619,6793
28,zhujinhe,3,0.04416,2042,30.06036,6793
29,fede-raider,2,0.02944,2044,30.08980,6793
30,JaneLiuL,2,0.02944,2046,30.11924,6793
31,RishiKumarRay,2,0.02944,2048,30.14868,6793
32,SongDunYu,2,0.02944,2050,30.17812,6793
33,steinliber,2,0.02944,2052,30.20757,6793
34,Underwood-M,2,0.02944,2054,30.23701,6793
35,Black-Gold,1,0.01472,2055,30.25173,6793
36,cosmic-flood,1,0.01472,2056,30.26645,6793
37,dipakparmar,1,0.01472,2057,30.28117,6793
38,himku,1,0.01472,2058,30.29589,6793
39,jianlvliu,1,0.01472,2059,30.31061,6793
40,JohnNiang,1,0.01472,2060,30.32533,6793
41,JueShanCoder,1,0.01472,2061,30.34006,6793
42,keepauto,1,0.01472,2062,30.35478,6793
43,nikitakoselev,1,0.01472,2063,30.36950,6793
44,nitinvasanth,1,0.01472,2064,30.38422,6793
45,orangutangaming,1,0.01472,2065,30.39894,6793
46,owen2016,1,0.01472,2066,30.41366,6793
47,ZeekoZhu,1,0.01472,2067,30.42838,6793
