rank_number,actor,contributions,percent,cumulative_sum,cumulative_percent,all_contributions
1,Garrybest,284,8.81167,284,8.81167,3223
2,XiShanYongYe-Chang,235,7.29134,519,16.10301,3223
3,lfbear,172,5.33664,691,21.43965,3223
4,mrlihanbo,135,4.18864,826,25.62830,3223
5,qianjun1993,83,2.57524,909,28.20354,3223
6,jrkeen,37,1.14800,946,29.35154,3223
7,lonelyCZ,30,0.93081,976,30.28235,3223
8,ESonata,27,0.83773,1003,31.12007,3223
9,algebra2k,26,0.80670,1029,31.92678,3223
10,chestarss,25,0.77567,1054,32.70245,3223
11,hansedong,25,0.77567,1079,33.47813,3223
12,Tingtal,25,0.77567,1104,34.25380,3223
13,huiwq1990,22,0.68259,1126,34.93639,3223
14,kerthcet,20,0.62054,1146,35.55693,3223
15,yanlingsishao,19,0.58951,1165,36.14645,3223
16,garfcat,14,0.43438,1179,36.58083,3223
17,magnate3,14,0.43438,1193,37.01520,3223
18,betaincao,12,0.37232,1205,37.38753,3223
19,hellocloudnative,12,0.37232,1217,37.75985,3223
20,lynnsong,12,0.37232,1229,38.13217,3223
21,pingstar,12,0.37232,1241,38.50450,3223
22,GitHubxsy,10,0.31027,1251,38.81477,3223
23,softputer,10,0.31027,1261,39.12504,3223
24,futuretea,9,0.27924,1270,39.40428,3223
25,RhnSharma,9,0.27924,1279,39.68352,3223
26,dddddai,8,0.24822,1287,39.93174,3223
27,weilaaa,8,0.24822,1295,40.17996,3223
28,Hrishikesh156,7,0.21719,1302,40.39715,3223
29,Onyinye91-ctrl,7,0.21719,1309,40.61433,3223
30,YouHang,7,0.21719,1316,40.83152,3223
31,likakuli,6,0.18616,1322,41.01769,3223
32,shuaizi,6,0.18616,1328,41.20385,3223
33,wanghonglei5181,6,0.18616,1334,41.39001,3223
34,yanweininenine,6,0.18616,1340,41.57617,3223
35,1029219814,5,0.15513,1345,41.73131,3223
36,aven-ai,5,0.15513,1350,41.88644,3223
37,NanPaiUncle3,5,0.15513,1355,42.04158,3223
38,LeoLiuYan,4,0.12411,1359,42.16568,3223
39,anirudhramnath,3,0.09308,1362,42.25877,3223
40,cfw11,3,0.09308,1365,42.35185,3223
41,flystarts,3,0.09308,1368,42.44493,3223
42,JackZxj,3,0.09308,1371,42.53801,3223
43,just1900,3,0.09308,1374,42.63109,3223
44,linyinli,3,0.09308,1377,42.72417,3223
45,MukulKolpe,3,0.09308,1380,42.81725,3223
46,smartding,3,0.09308,1383,42.91033,3223
47,zhuyaguang,3,0.09308,1386,43.00341,3223
48,liufen90,2,0.06205,1388,43.06547,3223
49,lushenle,2,0.06205,1390,43.12752,3223
50,teijinyer,2,0.06205,1392,43.18957,3223
51,Alan-LOL,1,0.03103,1393,43.22060,3223
52,an1z,1,0.03103,1394,43.25163,3223
53,chenchangkuan,1,0.03103,1395,43.28266,3223
54,chengyh2go,1,0.03103,1396,43.31368,3223
55,luotian-github,1,0.03103,1397,43.34471,3223
56,MesaCrush,1,0.03103,1398,43.37574,3223
57,mnkg561,1,0.03103,1399,43.40676,3223
58,tinyma123,1,0.03103,1400,43.43779,3223
59,wdy-0205,1,0.03103,1401,43.46882,3223
60,wuzhengxuan,1,0.03103,1402,43.49984,3223
