rank_number,actor,contributions,percent,cumulative_sum,cumulative_percent,all_contributions
1,jyao1,386,16.72444,386,16.72444,2308
2,jiangliu,259,11.22184,645,27.94627,2308
3,fitzthum,131,5.67591,776,33.62218,2308
4,magowan,95,4.11612,871,37.73830,2308
5,bpradipt,93,4.02946,964,41.76776,2308
6,jialez0,93,4.02946,1057,45.79723,2308
7,stevenhorsman,79,3.42288,1136,49.22010,2308
8,gaojiaqi7,55,2.38302,1191,51.60312,2308
9,haowqs,49,2.12305,1240,53.72617,2308
10,wllenyj,28,1.21317,1268,54.93934,2308
11,dcmiddle,25,1.08319,1293,56.02253,2308
12,wainersm,25,1.08319,1318,57.10572,2308
13,xiaoyuxlu,25,1.08319,1343,58.18891,2308
14,dubek,24,1.03986,1367,59.22877,2308
15,liuw1,22,0.95321,1389,60.18198,2308
16,liangzhou121,15,0.64991,1404,60.83189,2308
17,jimcadden,12,0.51993,1416,61.35182,2308
18,dimakuv,8,0.34662,1424,61.69844,2308
19,littlejawa,6,0.25997,1430,61.95841,2308
20,peterzcst,5,0.21664,1435,62.17504,2308
21,haosanzi,4,0.17331,1439,62.34835,2308
22,hdxia,4,0.17331,1443,62.52166,2308
23,jensfr,4,0.17331,1447,62.69497,2308
24,larrydewey,4,0.17331,1451,62.86828,2308
25,mxu9,4,0.17331,1455,63.04159,2308
26,YijiaZhou,4,0.17331,1459,63.21490,2308
27,fengwang666,3,0.12998,1462,63.34489,2308
28,markdryan,3,0.12998,1465,63.47487,2308
29,ariel-adam,2,0.08666,1467,63.56153,2308
30,carp84,2,0.08666,1469,63.64818,2308
31,monavij,2,0.08666,1471,63.73484,2308
32,rbradford,2,0.08666,1473,63.82149,2308
33,dgibson,1,0.04333,1474,63.86482,2308
34,guzongmin,1,0.04333,1475,63.90815,2308
35,manasugi,1,0.04333,1476,63.95147,2308
36,slp,1,0.04333,1477,63.99480,2308
