rank_number,actor,contributions,percent,cumulative_sum,cumulative_percent,all_contributions
1,eladb,961,44.80186,961,44.80186,2145
2,iliapolo,335,15.61772,1296,60.41958,2145
3,CaerusKaru,58,2.70396,1354,63.12354,2145
4,gabe-l-hart,30,1.39860,1384,64.52214,2145
5,mbonig,25,1.16550,1409,65.68765,2145
6,abierbaum,24,1.11888,1433,66.80653,2145
7,SomayaB,14,0.65268,1447,67.45921,2145
8,cmdallas,9,0.41958,1456,67.87879,2145
9,brennerm,8,0.37296,1464,68.25175,2145
10,abhioncbr,7,0.32634,1471,68.57809,2145
11,ankitmahapatra22,7,0.32634,1478,68.90443,2145
12,barlock,7,0.32634,1485,69.23077,2145
13,cumet04,7,0.32634,1492,69.55711,2145
14,khteh,7,0.32634,1499,69.88345,2145
15,mcouthon,7,0.32634,1506,70.20979,2145
16,mjwilkerson-strateos,7,0.32634,1513,70.53613,2145
17,jialechan,6,0.27972,1519,70.81585,2145
18,pgollucci,6,0.27972,1525,71.09557,2145
19,adamelmore,5,0.23310,1530,71.32867,2145
20,cassador,5,0.23310,1535,71.56177,2145
21,foriequal0,5,0.23310,1540,71.79487,2145
22,guan840912,5,0.23310,1545,72.02797,2145
23,jk-gan,5,0.23310,1550,72.26107,2145
24,MrArnoldPalmer,5,0.23310,1555,72.49417,2145
25,toricls,5,0.23310,1560,72.72727,2145
26,trevorrobertsjr,5,0.23310,1565,72.96037,2145
27,van-vothanh,5,0.23310,1570,73.19347,2145
28,y-taka-23,5,0.23310,1575,73.42657,2145
29,ajaegle,4,0.18648,1579,73.61305,2145
30,andrestone,4,0.18648,1583,73.79953,2145
31,eemeli,4,0.18648,1587,73.98601,2145
32,fimbulvetr,4,0.18648,1591,74.17249,2145
33,igorborgest,4,0.18648,1595,74.35897,2145
34,jmmars,4,0.18648,1599,74.54545,2145
35,rafaribe,4,0.18648,1603,74.73193,2145
36,030,3,0.13986,1606,74.87179,2145
37,Agreon,3,0.13986,1609,75.01166,2145
38,askulkarni2,3,0.13986,1612,75.15152,2145
39,dodtsair,3,0.13986,1615,75.29138,2145
40,julienperignon,3,0.13986,1618,75.43124,2145
41,mreferre,3,0.13986,1621,75.57110,2145
42,rask,3,0.13986,1624,75.71096,2145
43,sumit180591,3,0.13986,1627,75.85082,2145
44,abhinavmpandey08,2,0.09324,1629,75.94406,2145
45,adriangonciarz,2,0.09324,1631,76.03730,2145
46,carltonmason,2,0.09324,1633,76.13054,2145
47,cynicaljoy,2,0.09324,1635,76.22378,2145
48,danikenan,2,0.09324,1637,76.31702,2145
49,deepgorthi,2,0.09324,1639,76.41026,2145
50,J11522,2,0.09324,1641,76.50350,2145
51,JCzz,2,0.09324,1643,76.59674,2145
52,mostafahussein,2,0.09324,1645,76.68998,2145
53,nisarhassan12,2,0.09324,1647,76.78322,2145
54,powellquiring,2,0.09324,1649,76.87646,2145
55,RohitR1,2,0.09324,1651,76.96970,2145
56,ryanvade,2,0.09324,1653,77.06294,2145
57,shivaramani,2,0.09324,1655,77.15618,2145
58,SMillerDev,2,0.09324,1657,77.24942,2145
59,trippl,2,0.09324,1659,77.34266,2145
60,usmanwvu,2,0.09324,1661,77.43590,2145
61,walidshaari,2,0.09324,1663,77.52914,2145
62,wuqunfei,2,0.09324,1665,77.62238,2145
63,abtalerico,1,0.04662,1666,77.66900,2145
64,benagricola,1,0.04662,1667,77.71562,2145
65,CAR6807,1,0.04662,1668,77.76224,2145
66,chainhead,1,0.04662,1669,77.80886,2145
67,cweidinger,1,0.04662,1670,77.85548,2145
68,dillon-odonovan,1,0.04662,1671,77.90210,2145
69,Encryptic,1,0.04662,1672,77.94872,2145
70,enkoder,1,0.04662,1673,77.99534,2145
71,GregoryHlavac,1,0.04662,1674,78.04196,2145
72,jaswdr,1,0.04662,1675,78.08858,2145
73,jmarcos-cano,1,0.04662,1676,78.13520,2145
74,karimkawambwa,1,0.04662,1677,78.18182,2145
75,manparvesh,1,0.04662,1678,78.22844,2145
76,mirelon,1,0.04662,1679,78.27506,2145
77,mziyabo,1,0.04662,1680,78.32168,2145
78,pickfire,1,0.04662,1681,78.36830,2145
79,PtD,1,0.04662,1682,78.41492,2145
80,pzfreo,1,0.04662,1683,78.46154,2145
81,RafalWilinski,1,0.04662,1684,78.50816,2145
82,ratnadeep007,1,0.04662,1685,78.55478,2145
83,RobertHorrox,1,0.04662,1686,78.60140,2145
84,Rosenberg96,1,0.04662,1687,78.64802,2145
85,rzgry,1,0.04662,1688,78.69464,2145
86,samschlegel,1,0.04662,1689,78.74126,2145
87,SodaGremlin,1,0.04662,1690,78.78788,2145
88,stanleynguyen,1,0.04662,1691,78.83450,2145
89,zbrookle,1,0.04662,1692,78.88112,2145
90,zeemy23,1,0.04662,1693,78.92774,2145
