rank_number,actor,contributions,percent,cumulative_sum,cumulative_percent,all_contributions
1,electrum,10525,10.38009,10525,10.38009,101396
2,kokosing,6601,6.51012,17126,16.89021,101396
3,findepi,6508,6.41840,23634,23.30861,101396
4,martint,5135,5.06430,28769,28.37291,101396
5,nezihyigitbasi,4309,4.24967,33078,32.62259,101396
6,dain,4071,4.01495,37149,36.63754,101396
7,arhimondr,3978,3.92323,41127,40.56077,101396
8,mbasmanova,3930,3.87589,45057,44.43666,101396
9,haozhun,3540,3.49126,48597,47.92793,101396
10,sopel39,3367,3.32064,51964,51.24857,101396
11,wenleix,3010,2.96856,54974,54.21713,101396
12,highker,2695,2.65790,57669,56.87502,101396
13,raghavsethi,2058,2.02967,59727,58.90469,101396
14,rschlussel,2000,1.97246,61727,60.87715,101396
15,cberner,1728,1.70421,63455,62.58136,101396
16,maciejgrzybek,1560,1.53852,65015,64.11989,101396
17,rongrong,1523,1.50203,66538,65.62192,101396
18,cawallin,1519,1.49809,68057,67.12000,101396
19,ebd2,1028,1.01385,69085,68.13385,101396
20,petroav,838,0.82646,69923,68.96031,101396
21,zhenxiao,800,0.78899,70723,69.74930,101396
22,tdcmeehan,770,0.75940,71493,70.50870,101396
23,yingsu00,753,0.74263,72246,71.25133,101396
24,pnowojski,738,0.72784,72984,71.97917,101396
25,AlekseiS,717,0.70713,73701,72.68630,101396
26,hellium01,705,0.69529,74406,73.38159,101396
27,shixuan-fan,679,0.66965,75085,74.05124,101396
28,anusudarsan,673,0.66373,75758,74.71498,101396
29,fiedukow,658,0.64894,76416,75.36392,101396
30,caithagoras,655,0.64598,77071,76.00990,101396
31,ArturGajowy,620,0.61146,77691,76.62137,101396
32,jirassimok,583,0.57497,78274,77.19634,101396
33,jessesleeping,522,0.51481,78796,77.71115,101396
34,geraint0923,494,0.48720,79290,78.19835,101396
35,elonazoulay,488,0.48128,79778,78.67963,101396
36,erichwang,424,0.41816,80202,79.09779,101396
37,sudarsanm94,419,0.41323,80621,79.51103,101396
38,ebyhr,359,0.35406,80980,79.86508,101396
39,onurfiliz,331,0.32644,81311,80.19153,101396
40,sameer2086,320,0.31559,81631,80.50712,101396
41,ShanBai6,319,0.31461,81950,80.82173,101396
42,ggreg,317,0.31264,82267,81.13436,101396
43,aweisberg,301,0.29686,82568,81.43122,101396
44,bhhari,284,0.28009,82852,81.71131,101396
45,amrutagokhale,274,0.27023,83126,81.98154,101396
46,akshatnair,271,0.26727,83397,82.24881,101396
47,atavory,259,0.25543,83656,82.50424,101396
48,zachyee,251,0.24754,83907,82.75179,101396
49,cosinequanon,248,0.24459,84155,82.99637,101396
50,ilfrin,239,0.23571,84394,83.23208,101396
51,alandpost,238,0.23472,84632,83.46680,101396
52,rash67,236,0.23275,84868,83.69955,101396
53,idemura,232,0.22881,85100,83.92836,101396
54,Praveen2112,232,0.22881,85332,84.15717,101396
55,nileema,230,0.22683,85562,84.38400,101396
56,rschlussel2,217,0.21401,85779,84.59801,101396
57,mayankgarg1990,210,0.20711,85989,84.80512,101396
58,sayhar,209,0.20612,86198,85.01124,101396
59,adamjshook,204,0.20119,86402,85.21243,101396
60,mattsfuller,199,0.19626,86601,85.40869,101396
61,oerling,180,0.17752,86781,85.58622,101396
62,sanjay990,165,0.16273,86946,85.74894,101396
63,atris,160,0.15780,87106,85.90674,101396
64,kgalieva,139,0.13709,87245,86.04383,101396
65,tooptoop4,136,0.13413,87381,86.17796,101396
66,ggilfb,128,0.12624,87509,86.30419,101396
67,brian-rickman,124,0.12229,87633,86.42649,101396
68,Yaliang,124,0.12229,87757,86.54878,101396
69,cemcayiroglu,120,0.11835,87877,86.66713,101396
70,miniway,117,0.11539,87994,86.78252,101396
71,jagill,116,0.11440,88110,86.89692,101396
72,zhaotao1986,107,0.10553,88217,87.00245,101396
73,sachdevs,103,0.10158,88320,87.10403,101396
74,szymonm,100,0.09862,88420,87.20265,101396
75,kewang1024,96,0.09468,88516,87.29733,101396
76,fmeiser,92,0.09073,88608,87.38806,101396
77,gastonar,92,0.09073,88700,87.47880,101396
78,VicoWu,91,0.08975,88791,87.56854,101396
79,RobinUS2,86,0.08482,88877,87.65336,101396
80,cpcloud,82,0.08087,88959,87.73423,101396
81,pettyjamesm,78,0.07693,89037,87.81116,101396
