rank_number,actor,contributions,percent,cumulative_sum,cumulative_percent,all_contributions
1,jranson,2019,64.64938,2019,64.64938,3123
2,LimitlessEarth,145,4.64297,2164,69.29235,3123
3,CLAassistant,51,1.63305,2215,70.92539,3123
4,WesleyDavid,23,0.73647,2238,71.66186,3123
5,Matiasmct,18,0.57637,2256,72.23823,3123
6,disfluxly,16,0.51233,2272,72.75056,3123
7,jtorkkel,16,0.51233,2288,73.26289,3123
8,guygrigsby,13,0.41627,2301,73.67915,3123
9,pcarranza,13,0.41627,2314,74.09542,3123
10,samuelgmartinez,13,0.41627,2327,74.51169,3123
11,arsenakishev,9,0.28818,2336,74.79987,3123
12,claassistantio,8,0.25616,2344,75.05604,3123
13,genzgd,8,0.25616,2352,75.31220,3123
14,qwertwwwe,8,0.25616,2360,75.56836,3123
15,Wing924,8,0.25616,2368,75.82453,3123
16,biswaroop1547,7,0.22414,2375,76.04867,3123
17,chicknsoup,7,0.22414,2382,76.27281,3123
18,Dudesons,7,0.22414,2389,76.49696,3123
19,tminor,7,0.22414,2396,76.72110,3123
20,cpower,6,0.19212,2402,76.91322,3123
21,IKSIN,6,0.19212,2408,77.10535,3123
22,raffraffraff,6,0.19212,2414,77.29747,3123
23,rlex,6,0.19212,2420,77.48959,3123
24,sandyteenan,6,0.19212,2426,77.68172,3123
25,Slach,6,0.19212,2432,77.87384,3123
26,stewrutledgebonnier,6,0.19212,2438,78.06596,3123
27,123Haynes,5,0.16010,2443,78.22606,3123
28,bradleyhession1,5,0.16010,2448,78.38617,3123
29,codywilliams5,5,0.16010,2453,78.54627,3123
30,dhaifley,5,0.16010,2458,78.70637,3123
31,dominikhahn,5,0.16010,2463,78.86647,3123
32,hieultan,5,0.16010,2468,79.02658,3123
33,infa-ddeore,5,0.16010,2473,79.18668,3123
34,Nokius,5,0.16010,2478,79.34678,3123
35,pavan-kalyan,5,0.16010,2483,79.50688,3123
36,frankh,4,0.12808,2487,79.63497,3123
37,JonasDeGendt,4,0.12808,2491,79.76305,3123
38,mdaguete,4,0.12808,2495,79.89113,3123
39,nananananate,4,0.12808,2499,80.01921,3123
40,ninjaslothx,4,0.12808,2503,80.14729,3123
41,ondrejbilcik,4,0.12808,2507,80.27538,3123
42,rrusso1982,4,0.12808,2511,80.40346,3123
43,siddhant94,4,0.12808,2515,80.53154,3123
44,srijeet0406,4,0.12808,2519,80.65962,3123
45,vuxuanlai,4,0.12808,2523,80.78770,3123
46,ahurtaud,3,0.09606,2526,80.88377,3123
47,aiman-alsari,3,0.09606,2529,80.97983,3123
48,bsnyder788,3,0.09606,2532,81.07589,3123
49,cybergartar,3,0.09606,2535,81.17195,3123
50,DirkFries,3,0.09606,2538,81.26801,3123
51,Flamingo09,3,0.09606,2541,81.36407,3123
52,glinton,3,0.09606,2544,81.46013,3123
53,hatemosphere,3,0.09606,2547,81.55620,3123
54,heliodor,3,0.09606,2550,81.65226,3123
55,jorkzijlstra,3,0.09606,2553,81.74832,3123
56,kogent,3,0.09606,2556,81.84438,3123
57,markvdw4,3,0.09606,2559,81.94044,3123
58,nachopv,3,0.09606,2562,82.03650,3123
59,nicopapayann,3,0.09606,2565,82.13256,3123
60,pbatey,3,0.09606,2568,82.22863,3123
61,R4scal,3,0.09606,2571,82.32469,3123
62,romkaztcm,3,0.09606,2574,82.42075,3123
63,sgunnala,3,0.09606,2577,82.51681,3123
64,thinker0,3,0.09606,2580,82.61287,3123
65,u5surf,3,0.09606,2583,82.70893,3123
66,velothump,3,0.09606,2586,82.80500,3123
67,vishnubraj,3,0.09606,2589,82.90106,3123
68,adriannovegil,2,0.06404,2591,82.96510,3123
69,advancedwebdeveloper,2,0.06404,2593,83.02914,3123
70,aorfanos,2,0.06404,2595,83.09318,3123
71,arnitolog,2,0.06404,2597,83.15722,3123
72,bessonovevgen,2,0.06404,2599,83.22126,3123
73,dheerajkulakarni,2,0.06404,2601,83.28530,3123
74,elcomtik,2,0.06404,2603,83.34934,3123
75,envy7,2,0.06404,2605,83.41338,3123
76,JC000,2,0.06404,2607,83.47743,3123
77,jidr,2,0.06404,2609,83.54147,3123
78,jmichalek132,2,0.06404,2611,83.60551,3123
79,jwshieldsGetty,2,0.06404,2613,83.66955,3123
80,kamelkev,2,0.06404,2615,83.73359,3123
81,l3g3ndf4i541,2,0.06404,2617,83.79763,3123
82,linuxgood1230,2,0.06404,2619,83.86167,3123
83,mehyedes,2,0.06404,2621,83.92571,3123
84,mh720,2,0.06404,2623,83.98975,3123
85,pooja-gera,2,0.06404,2625,84.05379,3123
86,raspberrypython,2,0.06404,2627,84.11784,3123
87,skidder,2,0.06404,2629,84.18188,3123
88,softwareklinic,2,0.06404,2631,84.24592,3123
89,ThoreKr,2,0.06404,2633,84.30996,3123
90,vitovitolo,2,0.06404,2635,84.37400,3123
91,WillGunther,2,0.06404,2637,84.43804,3123
92,arsh-7,1,0.03202,2638,84.47006,3123
93,cam3ron2,1,0.03202,2639,84.50208,3123
94,ChrisHines,1,0.03202,2640,84.53410,3123
95,christophefromparis,1,0.03202,2641,84.56612,3123
96,cosmopetrich,1,0.03202,2642,84.59814,3123
97,cwadley,1,0.03202,2643,84.63016,3123
