rank_number,actor,contributions,percent,cumulative_sum,cumulative_percent,all_contributions
1,khussey,762,3.77901,762,3.77901,20164
2,mattmcclure-dw,255,1.26463,1017,5.04364,20164
3,scoyle391,206,1.02162,1223,6.06526,20164
4,cindymullins-dw,164,0.81333,1387,6.87860,20164
5,esmet,144,0.71414,1531,7.59274,20164
6,brucehorn,132,0.65463,1663,8.24737,20164
7,cakuros,127,0.62984,1790,8.87721,20164
8,acookin,114,0.56536,1904,9.44257,20164
9,bnfb,62,0.30748,1966,9.75005,20164
10,impl,53,0.26284,2019,10.01289,20164
11,jfrabaute,53,0.26284,2072,10.27574,20164
12,ppeble,48,0.23805,2120,10.51379,20164
13,swalberg,45,0.22317,2165,10.73696,20164
14,lavoiedn,44,0.21821,2209,10.95517,20164
15,hcavalieri,38,0.18845,2247,11.14362,20164
16,Andrei-Predoiu,32,0.15870,2279,11.30232,20164
17,peturgq,32,0.15870,2311,11.46102,20164
18,volatilemolotov,32,0.15870,2343,11.61972,20164
19,invalid-email-address,30,0.14878,2373,11.76850,20164
20,neufeldtech,29,0.14382,2402,11.91232,20164
21,AliceProxy,25,0.12398,2427,12.03630,20164
22,alphashr,24,0.11902,2451,12.15533,20164
23,ovk,20,0.09919,2471,12.25451,20164
24,blhagadorn,17,0.08431,2488,12.33882,20164
25,DanTulovsky,17,0.08431,2505,12.42313,20164
26,DipeshMitthalal,17,0.08431,2522,12.50744,20164
27,attilajanko,16,0.07935,2538,12.58679,20164
28,cyrus-mc,16,0.07935,2554,12.66614,20164
29,prakharjoshi,16,0.07935,2570,12.74549,20164
30,puneetloya,16,0.07935,2586,12.82484,20164
31,aeb-sia,15,0.07439,2601,12.89923,20164
32,eddy-curv,15,0.07439,2616,12.97362,20164
33,bozzzzo,14,0.06943,2630,13.04305,20164
34,cogmeta,14,0.06943,2644,13.11248,20164
35,dfl-erik,14,0.06943,2658,13.18191,20164
36,ricky26,14,0.06943,2672,13.25134,20164
37,vaibhavrtk,14,0.06943,2686,13.32077,20164
38,HT154,13,0.06447,2699,13.38524,20164
39,srheaume,13,0.06447,2712,13.44971,20164
40,TonkWorks,13,0.06447,2725,13.51418,20164
41,donnyyung,12,0.05951,2737,13.57370,20164
42,krish512,12,0.05951,2749,13.63321,20164
43,mradmila,12,0.05951,2761,13.69272,20164
44,patricksanders,12,0.05951,2773,13.75223,20164
45,Denis220795,11,0.05455,2784,13.80678,20164
46,FrancoCorleone,11,0.05455,2795,13.86134,20164
47,MrWinstead,11,0.05455,2806,13.91589,20164
48,sai3010,11,0.05455,2817,13.97044,20164
49,xlanor,11,0.05455,2828,14.02500,20164
50,aberres,10,0.04959,2838,14.07459,20164
51,digressionary,10,0.04959,2848,14.12418,20164
52,edfungus,10,0.04959,2858,14.17378,20164
53,hugocarrasco,10,0.04959,2868,14.22337,20164
54,josuesdiaz,10,0.04959,2878,14.27296,20164
55,mcalestino,10,0.04959,2888,14.32256,20164
56,mdkess,10,0.04959,2898,14.37215,20164
57,ServerlessP,10,0.04959,2908,14.42174,20164
58,tangxusc,10,0.04959,2918,14.47134,20164
59,thiagolsfortunato,10,0.04959,2928,14.52093,20164
60,bcatcho,9,0.04463,2937,14.56556,20164
61,dat-matthewce,9,0.04463,2946,14.61020,20164
62,jcornick-alabs,9,0.04463,2955,14.65483,20164
63,kthommandra,9,0.04463,2964,14.69946,20164
64,LiVe,9,0.04463,2973,14.74410,20164
65,markusjevringsesame,9,0.04463,2982,14.78873,20164
66,niaiwomattt,9,0.04463,2991,14.83337,20164
67,reikani,9,0.04463,3000,14.87800,20164
68,sarce,9,0.04463,3009,14.92263,20164
69,Abhishek627,8,0.03967,3017,14.96231,20164
70,ankurpshah,8,0.03967,3025,15.00198,20164
71,juanjoku,8,0.03967,3033,15.04166,20164
72,jwmorr,8,0.03967,3041,15.08133,20164
73,markrity,8,0.03967,3049,15.12101,20164
74,mtbdeano,8,0.03967,3057,15.16068,20164
75,prakash-halan,8,0.03967,3065,15.20036,20164
76,coryflucas,7,0.03472,3072,15.23507,20164
77,ellisvalentiner,7,0.03472,3079,15.26979,20164
78,emilyzhang,7,0.03472,3086,15.30450,20164
79,er1c,7,0.03472,3093,15.33922,20164
80,etotten,7,0.03472,3100,15.37393,20164
81,feitnomore,7,0.03472,3107,15.40865,20164
82,georgekaz,7,0.03472,3114,15.44336,20164
83,henrikengelbrink,7,0.03472,3121,15.47808,20164
84,jstol,7,0.03472,3128,15.51280,20164
85,knlambert,7,0.03472,3135,15.54751,20164
86,kumarnishant,7,0.03472,3142,15.58223,20164
87,lolletsoc,7,0.03472,3149,15.61694,20164
88,maxnasonov,7,0.03472,3156,15.65166,20164
89,mpluhar,7,0.03472,3163,15.68637,20164
90,PierreF,7,0.03472,3170,15.72109,20164
91,rotemtam,7,0.03472,3177,15.75580,20164
92,travisfinch,7,0.03472,3184,15.79052,20164
93,webberwang,7,0.03472,3191,15.82523,20164
94,x-fauzan-x,7,0.03472,3198,15.85995,20164
95,yanickbelanger,7,0.03472,3205,15.89466,20164
96,yxzhm,7,0.03472,3212,15.92938,20164
97,ajmyyra,6,0.02976,3218,15.95914,20164
98,bmariesan,6,0.02976,3224,15.98889,20164
99,DarkBlaez,6,0.02976,3230,16.01865,20164
100,djMax,6,0.02976,3236,16.04840,20164
101,ecgouvea,6,0.02976,3242,16.07816,20164
102,edalford11,6,0.02976,3248,16.10792,20164
103,ereOn,6,0.02976,3254,16.13767,20164
104,hdoro,6,0.02976,3260,16.16743,20164
105,HoveringHalibut,6,0.02976,3266,16.19718,20164
106,jonathanmccracken,6,0.02976,3272,16.22694,20164
107,kostyrev,6,0.02976,3278,16.25670,20164
108,leesiongchan,6,0.02976,3284,16.28645,20164
109,majelbstoat,6,0.02976,3290,16.31621,20164
110,MateuszCzubak,6,0.02976,3296,16.34596,20164
111,Mimetis,6,0.02976,3302,16.37572,20164
112,pavannd1,6,0.02976,3308,16.40548,20164
113,psychopenguin,6,0.02976,3314,16.43523,20164
114,radu-c,6,0.02976,3320,16.46499,20164
115,sergeevo,6,0.02976,3326,16.49474,20164
116,tribonacci,6,0.02976,3332,16.52450,20164
117,vangheem,6,0.02976,3338,16.55426,20164
118,vijaykumark,6,0.02976,3344,16.58401,20164
119,vinodsr,6,0.02976,3350,16.61377,20164
120,zencircle,6,0.02976,3356,16.64352,20164
121,AaronTriplett,5,0.02480,3361,16.66832,20164
122,Anishmourya,5,0.02480,3366,16.69312,20164
123,chenglanguo,5,0.02480,3371,16.71791,20164
124,damianesteban,5,0.02480,3376,16.74271,20164
125,daninthewoods,5,0.02480,3381,16.76751,20164
126,ddeep2007,5,0.02480,3386,16.79230,20164
127,devkws,5,0.02480,3391,16.81710,20164
128,ericbarch,5,0.02480,3396,16.84190,20164
129,Fisionit,5,0.02480,3401,16.86669,20164
130,Harishkrishna17,5,0.02480,3406,16.89149,20164
131,hmklabs-dclow,5,0.02480,3411,16.91629,20164
132,hofmannmich,5,0.02480,3416,16.94108,20164
133,illinar,5,0.02480,3421,16.96588,20164
134,jasonewang,5,0.02480,3426,16.99068,20164
135,jayaramcloud,5,0.02480,3431,17.01547,20164
136,jiaanguo,5,0.02480,3436,17.04027,20164
137,kawalsapra,5,0.02480,3441,17.06507,20164
138,KyleMartin901,5,0.02480,3446,17.08986,20164
139,lduparc,5,0.02480,3451,17.11466,20164
140,Lemmons,5,0.02480,3456,17.13946,20164
141,macsual,5,0.02480,3461,17.16425,20164
142,matthiasdg,5,0.02480,3466,17.18905,20164
143,mderazon,5,0.02480,3471,17.21385,20164
144,muffinrecon,5,0.02480,3476,17.23864,20164
145,phillycheeze,5,0.02480,3481,17.26344,20164
146,rbudiharso,5,0.02480,3486,17.28824,20164
147,rclayton-the-terrible,5,0.02480,3491,17.31303,20164
148,ryanalbon,5,0.02480,3496,17.33783,20164
149,Sbou,5,0.02480,3501,17.36263,20164
150,sbrichardson,5,0.02480,3506,17.38742,20164
151,sivarajp,5,0.02480,3511,17.41222,20164
152,skout23,5,0.02480,3516,17.43702,20164
153,Sytten,5,0.02480,3521,17.46181,20164
154,teejaded,5,0.02480,3526,17.48661,20164
155,thedevelopnik,5,0.02480,3531,17.51141,20164
156,venkyvb,5,0.02480,3536,17.53620,20164
157,YanLemon,5,0.02480,3541,17.56100,20164
158,yashubh,5,0.02480,3546,17.58580,20164
159,abhishek-rio,4,0.01984,3550,17.60563,20164
160,albertdb,4,0.01984,3554,17.62547,20164
161,alechp,4,0.01984,3558,17.64531,20164
162,amartya-ac,4,0.01984,3562,17.66515,20164
163,antst,4,0.01984,3566,17.68498,20164
164,aroundthecode,4,0.01984,3570,17.70482,20164
165,bartlettt,4,0.01984,3574,17.72466,20164
166,Baykonur,4,0.01984,3578,17.74450,20164
167,bbl232,4,0.01984,3582,17.76433,20164
168,bhvr-fmarceau,4,0.01984,3586,17.78417,20164
169,biril,4,0.01984,3590,17.80401,20164
170,bobby,4,0.01984,3594,17.82384,20164
171,bojanv55,4,0.01984,3598,17.84368,20164
172,brianmori,4,0.01984,3602,17.86352,20164
173,carte7000,4,0.01984,3606,17.88336,20164
174,CheesyFeet,4,0.01984,3610,17.90319,20164
175,coala-svn,4,0.01984,3614,17.92303,20164
176,ColinCrawford,4,0.01984,3618,17.94287,20164
177,conradoverta,4,0.01984,3622,17.96271,20164
178,dotw,4,0.01984,3626,17.98254,20164
179,emckay,4,0.01984,3630,18.00238,20164
180,ermeaney,4,0.01984,3634,18.02222,20164
181,feliperoveran,4,0.01984,3638,18.04206,20164
182,FrostyLeaf,4,0.01984,3642,18.06189,20164
183,guoyiang,4,0.01984,3646,18.08173,20164
184,Hkyx,4,0.01984,3650,18.10157,20164
185,jazoom,4,0.01984,3654,18.12140,20164
