rank_number,actor,contributions,percent,cumulative_sum,cumulative_percent,all_contributions
1,autodidaddict,3538,47.94038,3538,47.94038,7380
2,brooksmtownsend,2248,30.46070,5786,78.40108,7380
3,jordan-rash,251,3.40108,6037,81.80217,7380
4,LiamRandall,154,2.08672,6191,83.88889,7380
5,stevelr,148,2.00542,6339,85.89431,7380
6,tiptop96,40,0.54201,6379,86.43631,7380
7,ChrisRx,39,0.52846,6418,86.96477,7380
8,pkedy,27,0.36585,6445,87.33062,7380
9,matthewtgilbride,26,0.35230,6471,87.68293,7380
10,andrisak,22,0.29810,6493,87.98103,7380
11,floriankoch,22,0.29810,6515,88.27913,7380
12,jsoverson,21,0.28455,6536,88.56369,7380
13,snnsnn,20,0.27100,6556,88.83469,7380
14,Spora-GH,18,0.24390,6574,89.07859,7380
15,VestigeJ,16,0.21680,6590,89.29539,7380
16,mikezupper,15,0.20325,6605,89.49864,7380
17,TheNeikos,15,0.20325,6620,89.70190,7380
18,amar123deep,12,0.16260,6632,89.86450,7380
19,kevingzhang,12,0.16260,6644,90.02710,7380
20,rylev,12,0.16260,6656,90.18970,7380
21,alanpoon,10,0.13550,6666,90.32520,7380
22,jose-acevedoflores,10,0.13550,6676,90.46070,7380
23,matsbror,10,0.13550,6686,90.59621,7380
24,michaelkacher,9,0.12195,6695,90.71816,7380
25,alsuren,8,0.10840,6703,90.82656,7380
26,based-template,8,0.10840,6711,90.93496,7380
27,emonidi,8,0.10840,6719,91.04336,7380
28,joeblew99,6,0.08130,6725,91.12466,7380
29,l-mb,5,0.06775,6730,91.19241,7380
30,allthingssecurity,4,0.05420,6734,91.24661,7380
31,nilslice,4,0.05420,6738,91.30081,7380
32,persquare,4,0.05420,6742,91.35501,7380
33,shafqatevo,4,0.05420,6746,91.40921,7380
34,theduke,4,0.05420,6750,91.46341,7380
35,average-bit,3,0.04065,6753,91.50407,7380
36,javiercaamano,3,0.04065,6756,91.54472,7380
37,laodev1,3,0.04065,6759,91.58537,7380
38,solidevolution,3,0.04065,6762,91.62602,7380
39,attriaayush,2,0.02710,6764,91.65312,7380
40,aztecrex,2,0.02710,6766,91.68022,7380
41,chrisUsick,2,0.02710,6768,91.70732,7380
42,DerekStrickland,2,0.02710,6770,91.73442,7380
43,epmills,2,0.02710,6772,91.76152,7380
44,FlrnFrmm,2,0.02710,6774,91.78862,7380
45,hardliner66,2,0.02710,6776,91.81572,7380
46,pretentious7,2,0.02710,6778,91.84282,7380
47,QuinnWilton,2,0.02710,6780,91.86992,7380
48,tadejstanic,2,0.02710,6782,91.89702,7380
49,andrealmar,1,0.01355,6783,91.91057,7380
50,Aques,1,0.01355,6784,91.92412,7380
51,elebeaup,1,0.01355,6785,91.93767,7380
52,faustohernandez,1,0.01355,6786,91.95122,7380
53,gedw99,1,0.01355,6787,91.96477,7380
54,tobiww,1,0.01355,6788,91.97832,7380
55,vshymanskyy,1,0.01355,6789,91.99187,7380
56,waxobot,1,0.01355,6790,92.00542,7380
