rank_number,actor,contributions,percent,cumulative_sum,cumulative_percent,all_contributions
1,haosanzi,1045,15.04680,1045,15.04680,6945
2,hustliyilin,895,12.88697,1940,27.93377,6945
3,YangLiang3,421,6.06192,2361,33.99568,6945
4,zhiminghufighting,223,3.21094,2584,37.20662,6945
5,jiazhiguang,107,1.54068,2691,38.74730,6945
6,uudiin,98,1.41109,2789,40.15839,6945
7,stormgbs,92,1.32469,2881,41.48308,6945
8,liangzhou121,81,1.16631,2962,42.64939,6945
9,CLAassistant,49,0.70554,3011,43.35493,6945
10,Xynnn007,42,0.60475,3053,43.95968,6945
11,Simon-aikuier,29,0.41757,3082,44.37725,6945
12,lifeng68,24,0.34557,3106,44.72282,6945
13,pangzi85480,18,0.25918,3124,44.98200,6945
14,EmisonLu,17,0.24478,3141,45.22678,6945
15,liying-000,15,0.21598,3156,45.44276,6945
16,Ruoyu-y,12,0.17279,3168,45.61555,6945
17,srieyulianti,11,0.15839,3179,45.77394,6945
18,HuangYijuan,9,0.12959,3188,45.90353,6945
19,voidC1326,8,0.11519,3196,46.01872,6945
20,qzheng527,6,0.08639,3202,46.10511,6945
21,yang8621,4,0.05760,3206,46.16271,6945
22,qiyuangong,3,0.04320,3209,46.20590,6945
23,zchunhai,3,0.04320,3212,46.24910,6945
24,Apokleos,2,0.02880,3214,46.27790,6945
25,duanbing,2,0.02880,3216,46.30670,6945
26,fenghao2021,1,0.01440,3217,46.32109,6945
27,guzongmin,1,0.01440,3218,46.33549,6945
28,walter211,1,0.01440,3219,46.34989,6945
