rank_number,actor,contributions,percent,cumulative_sum,cumulative_percent,all_contributions
1,darach,412,17.85095,412,17.85095,2308
2,anupdhml,317,13.73484,729,31.58579,2308
3,anuprout,40,1.73310,769,33.31889,2308
4,m0n0chr0m3,32,1.38648,801,34.70537,2308
5,mfelsche,31,1.34315,832,36.04853,2308
6,ebkalderon,13,0.56326,845,36.61179,2308
7,ernadh,13,0.56326,858,37.17504,2308
8,0xd34b33f,8,0.34662,866,37.52166,2308
9,davidblewett,6,0.25997,872,37.78163,2308
10,jaysonsantos,5,0.21664,877,37.99827,2308
11,Agares,3,0.12998,880,38.12825,2308
12,ceosion,3,0.12998,883,38.25823,2308
13,rajasimha1991,3,0.12998,886,38.38821,2308
14,caniszczyk,2,0.08666,888,38.47487,2308
15,mjp41,2,0.08666,890,38.56153,2308
16,ChrisHirsch,1,0.04333,891,38.60485,2308
17,jemshad,1,0.04333,892,38.64818,2308
18,nickjmh,1,0.04333,893,38.69151,2308
