rank_number,actor,contributions,percent,cumulative_sum,cumulative_percent,all_contributions
1,anurnomeru,1910,19.26763,1910,19.26763,9913
2,wencaiwulue,960,9.68425,2870,28.95188,9913
3,lyzhang1999,947,9.55311,3817,38.50499,9913
4,xinxinh2020,928,9.36144,4745,47.86644,9913
5,mingshun,799,8.06012,5544,55.92656,9913
6,zhangjian10,588,5.93160,6132,61.85817,9913
7,liangguangming,479,4.83204,6611,66.69020,9913
8,neaped,476,4.80178,7087,71.49198,9913
9,yuanganping,417,4.20660,7504,75.69858,9913
10,fatjyc,382,3.85353,7886,79.55210,9913
11,ovaldi,358,3.61142,8244,83.16352,9913
12,yuyicai,247,2.49168,8491,85.65520,9913
13,luanweijie,218,2.19913,8709,87.85433,9913
14,chenjuneking,213,2.14869,8922,90.00303,9913
15,chuckie104,170,1.71492,9092,91.71795,9913
16,coding-wangwei,156,1.57369,9248,93.29164,9913
17,jack230230,148,1.49299,9396,94.78463,9913
18,zenoTsai,144,1.45264,9540,96.23726,9913
19,wenxue202012,83,0.83728,9623,97.07455,9913
20,tankxu,27,0.27237,9650,97.34692,9913
21,cuiweixie,24,0.24211,9674,97.58902,9913
22,huangxinxin-szu,20,0.20176,9694,97.79078,9913
23,dinghuihua,17,0.17149,9711,97.96227,9913
24,fcharlie,14,0.14123,9725,98.10350,9913
25,qiushui123,12,0.12105,9737,98.22455,9913
26,gaojiancoding,11,0.11097,9748,98.33552,9913
27,haozi23333,10,0.10088,9758,98.43640,9913
28,mouuii,9,0.09079,9767,98.52719,9913
29,zengzhengrong,9,0.09079,9776,98.61798,9913
30,zhu733756,7,0.07061,9783,98.68859,9913
31,zlwandlily,6,0.06053,9789,98.74912,9913
32,ClareChu,5,0.05044,9794,98.79956,9913
33,ethanliuu,5,0.05044,9799,98.84999,9913
34,LuckyDogg,5,0.05044,9804,98.90043,9913
35,myvker,5,0.05044,9809,98.95087,9913
36,von1994,5,0.05044,9814,99.00131,9913
37,invalid-email-address,4,0.04035,9818,99.04166,9913
38,Secondes,4,0.04035,9822,99.08201,9913
39,shiquan1988,4,0.04035,9826,99.12236,9913
40,woodgear,4,0.04035,9830,99.16272,9913
41,a935855375,3,0.03026,9833,99.19298,9913
42,cassie6,3,0.03026,9836,99.22324,9913
43,cxgreat2014,3,0.03026,9839,99.25351,9913
44,flightefore,3,0.03026,9842,99.28377,9913
45,jadeStoneStonger,3,0.03026,9845,99.31403,9913
46,MOONYANYI,3,0.03026,9848,99.34430,9913
47,wilsonmoss,3,0.03026,9851,99.37456,9913
48,zou2699,3,0.03026,9854,99.40482,9913
49,zyxeven,3,0.03026,9857,99.43509,9913
50,aikin-vip,2,0.02018,9859,99.45526,9913
51,arugal,2,0.02018,9861,99.47544,9913
52,Code2Life,2,0.02018,9863,99.49561,9913
53,DevialWarrior,2,0.02018,9865,99.51579,9913
54,feivxs,2,0.02018,9867,99.53596,9913
55,heytong,2,0.02018,9869,99.55614,9913
56,livelxw,2,0.02018,9871,99.57631,9913
57,long0419,2,0.02018,9873,99.59649,9913
58,lxm,2,0.02018,9875,99.61666,9913
59,Pancongwen,2,0.02018,9877,99.63684,9913
60,webup,2,0.02018,9879,99.65702,9913
61,whitefirer,2,0.02018,9881,99.67719,9913
62,clarechu,1,0.01009,9882,99.68728,9913
63,codacy-badger,1,0.01009,9883,99.69737,9913
64,cqh963852,1,0.01009,9884,99.70745,9913
65,daniel-zhang-dev,1,0.01009,9885,99.71754,9913
66,Duncan-tree-zhou,1,0.01009,9886,99.72763,9913
67,elvizlai,1,0.01009,9887,99.73772,9913
68,hachi-zzq,1,0.01009,9888,99.74781,9913
69,honest1y,1,0.01009,9889,99.75789,9913
70,i1619khz,1,0.01009,9890,99.76798,9913
71,i1619kHz,1,0.01009,9891,99.77807,9913
72,ipyker,1,0.01009,9892,99.78816,9913
73,langyilin,1,0.01009,9893,99.79824,9913
74,larry801,1,0.01009,9894,99.80833,9913
75,nzomkxia,1,0.01009,9895,99.81842,9913
76,RiversLee,1,0.01009,9896,99.82851,9913
77,shlande,1,0.01009,9897,99.83860,9913
78,ThinkPeace,1,0.01009,9898,99.84868,9913
79,tscswcn,1,0.01009,9899,99.85877,9913
80,vegazmaoning,1,0.01009,9900,99.86886,9913
81,zhangalex,1,0.01009,9901,99.87895,9913
82,zhangdeyu,1,0.01009,9902,99.88903,9913
83,zzjcool,1,0.01009,9903,99.89912,9913
