idx,company,n,percent
0,(All known 104),346,98.58
1,Google,75,21.4
2,Red Hat,61,17.4
3,(Self),17,4.8
4,ZTE Corporation,15,4.3
5,CoreOS,13,3.7
6,IBM,10,2.8
7,VMware,8,2.3
8,Mirantis,8,2.3
9,Microsoft,7,2.0
10,Huawei,6,1.7
11,Canonical,5,1.4
12,Net EASE 网易有态度,5,1.4
13,(Not Found),5,1.4
14,Tencent,4,1.1
15,Fujitsu,4,1.1
16,Intel,4,1.1
17,eBay,3,0.9
18,Heptio,3,0.9
19,EasyStack,3,0.9
20,Apprenda,3,0.9
21,Jd.Com,3,0.9
22,Weaveworks,2,0.6
23,Hyper.sh,2,0.6
24,Apache,2,0.6
25,Caicloud,2,0.6
26,Zalando,2,0.6
27,Wattpad,1,0.3
28,Amadeus,1,0.3
29,42 Tech,1,0.3
30,Cockroach,1,0.3
31,JustWatch,1,0.3
32,Samsung,1,0.3
33,Atlassian,1,0.3
34,HP,1,0.3
35,Walmart,1,0.3
36,SkillShare,1,0.3
37,F24 Ag,1,0.3
38,ZJU-SEL,1,0.3
39,SoundCloud,1,0.3
40,Loodse,1,0.3
41,Bitnami,1,0.3
42,CDNetworks Korea,1,0.3
43,dunnhumby,1,0.3
44,Igneous Systems,1,0.3
45,zlabjp,1,0.3
46,Sky,1,0.3
47,AppsCode,1,0.3
48,Mozilla,1,0.3
49,Nordstrom,1,0.3
50,The New York Times,1,0.3
51,SOFICOM,1,0.3
52,Ubisoft,1,0.3
53,Juju Ecosystem,1,0.3
54,Feenix GmbH,1,0.3
55,Pressly,1,0.3
56,Devops,1,0.3
57,Cloudera,1,0.3
58,Pardot,1,0.3
59,Ubuntu,1,0.3
60,RCS Analytics GmbH,1,0.3
61,FounderFuel,1,0.3
62,Z Lab Corporation,1,0.3
63,Criteo,1,0.3
64,Zeet,1,0.3
65,AT&T,1,0.3
66,SAP,1,0.3
67,TravelSky Technology Limited,1,0.3
68,Cloud Genius,1,0.3
69,TripTravel,1,0.3
70,ContainerStack.io,1,0.3
71,Alternative Storage,1,0.3
72,LinkedIn,1,0.3
73,Ustream,1,0.3
74,Software & Things,1,0.3
75,DRUD Tech,1,0.3
76,opentargets,1,0.3
77,HarmonyCloud,1,0.3
78,"Embedded Systems, ECE",1,0.3
79,ocadotechnology,1,0.3
80,YY,1,0.3
81,Bulletproof,1,0.3
82,Dell,1,0.3
83,Portworx,1,0.3
84,JPMorgan Chase,1,0.3
85,Diamanti,1,0.3
86,Roche,1,0.3
87,Rancher,1,0.3
88,Molina Healthcare,1,0.3
89,Logic Monitor,1,0.3
90,SalesForce,1,0.3
91,Kelowna,1,0.3
92,Vorstella,1,0.3
93,CERN,1,0.3
94,Socrata,1,0.3
95,CNM Consulting,1,0.3
96,Cisco,1,0.3
97,Apple,1,0.3
98,Box,1,0.3
99,Rev.com,1,0.3
100,QIANKUN,1,0.3
101,SICPA Security Solutions,1,0.3
102,Bloomberg LP,1,0.3
103,Jetstack,1,0.3
104,Robots and Pencils,1,0.3
105,Bigstep,1,0.3
